CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00005936,Pot Hole in Street,Final Outcome,Pothole Patched,23,7200 N OLEANDER AVE,60631,1125074.1157695,1947202.56930245,41,16,9,,42.01157869184527,-87.81531370787182,"{'latitude': '42.01157869184527', 'longitude': '-87.81531370787182', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00005964,Pot Hole in Street,Final Outcome,No Potholes Found,0,2020 W FOSTER AVE,60625,1161929.45809194,1934531.29917426,40,20,4,,41.97612787541262,-87.68028703485491,"{'latitude': '41.97612787541262', 'longitude': '-87.68028703485491', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006008,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,1,3999 N SHERIDAN RD,60613,1168885.27022416,1926736.63119848,46,19,6,17,41.95444524091915,-87.65439648350025,"{'latitude': '41.95444524091915', 'longitude': '-87.65439648350025', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006338,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,5200 N OLCOTT AVE,60656,1125344.65836676,1933671.28217623,41,16,10,,41.97444384569554,-87.81460120514225,"{'latitude': '41.97444384569554', 'longitude': '-87.81460120514225', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006353,Pot Hole in Street,Final Outcome,Pothole Patched,1,3440 W FULLERTON AVE,60647,1152958.58992976,1915741.71323069,26,14,22,,41.924754292896814,-87.71371953479729,"{'latitude': '41.924754292896814', 'longitude': '-87.71371953479729', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006360,Pot Hole in Street,Final Outcome,Pothole Patched,2,5042 W FULLERTON AVE,60639,1142378.43938035,1915489.78799616,31,25,19,,41.92426077906617,-87.75295279574033,"{'latitude': '41.92426077906617', 'longitude': '-87.75295279574033', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006376,Pot Hole in Street,Final Outcome,Pothole Patched,1,4518 S COTTAGE GROVE AVE,60653,1182353.03752649,1875227.76452847,4,2,38,47,41.81257194631603,-87.60677988842504,"{'latitude': '41.81257194631603', 'longitude': '-87.60677988842504', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006389,Pot Hole in Street,Final Outcome,Pothole Patched,7,4800 S EVANS AVE,60615,1182066.11688456,1873350.24302082,4,2,38,47,41.807602512402696,-87.60789246842123,"{'latitude': '41.807602512402696', 'longitude': '-87.60789246842123', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006410,Pot Hole in Street,Final Outcome,Pothole Patched,7,4700 S CHAMPLAIN AVE,60615,1181389.83902598,1873994.62349609,4,2,38,47,41.809385403296645,-87.61035187902604,"{'latitude': '41.809385403296645', 'longitude': '-87.61035187902604', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006430,Pot Hole in Street,Final Outcome,Pothole Patched,2,4800 S CHAMPLAIN AVE,60615,1181408.45498915,1873331.54652871,4,2,38,,41.807568132075374,-87.61030717470717,"{'latitude': '41.807568132075374', 'longitude': '-87.61030717470717', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006458,Pot Hole in Street,Final Outcome,Pothole Patched,17,600 E 47TH ST,60653,1181051.00471652,1873984.77719678,4,2,38,47,41.80957251699181,-87.61139462098613,"{'latitude': '41.80957251699181', 'longitude': '-87.61139462098613', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006513,Pot Hole in Street,Final Outcome,Pothole Patched,2,7100 W 56TH ST,60638,1129986.24418825,1866603.71901954,23,8,56,,41.790339790036995,-87.7989883333862,"{'latitude': '41.790339790036995', 'longitude': '-87.7989883333862', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006537,Pot Hole in Street,Final Outcome,Pothole Patched,1,5500 S MEADE AVE,60638,1136640.52176902,1867470.54413165,23,8,56,,41.792399324509496,-87.77464470291952,"{'latitude': '41.792399324509496', 'longitude': '-87.77464470291952', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006548,Pot Hole in Street,Final Outcome,Pothole Patched,10,5938 W FULLERTON AVE,60639,1136290.66031852,1915333.9357055,29,25,19,,41.9239500604769,-87.77487732010577,"{'latitude': '41.9239500604769', 'longitude': '-87.77487732010577', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006558,Pot Hole in Street,Final Outcome,Pothole Patched,1,6032 W FULLERTON AVE,60639,1135657.96026821,1915316.22803275,29,25,19,,41.92391516181014,-87.77707358303114,"{'latitude': '41.92391516181014', 'longitude': '-87.77707358303114', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006563,Pot Hole in Street,Final Outcome,Pothole Patched,3,2800 W 47TH ST,60632,1158494.11870049,1873375.82862965,12,9,58,,41.80838958719761,-87.69426932071359,"{'latitude': '41.80838958719761', 'longitude': '-87.69426932071359', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006567,Pot Hole in Street,Final Outcome,Pothole Patched,3,7455 W CORNELIA AVE,60634,1125688.11908901,1922363.80479784,36,16,17,,41.94319949471892,-87.81395164414246,"{'latitude': '41.94319949471892', 'longitude': '-87.81395164414246', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006621,Pot Hole in Street,Final Outcome,Pothole Patched,4,7901 W IRVING PARK RD,60634,1122673.35030704,1925636.57842736,36,16,17,,41.952236169231576,-87.82455090310658,"{'latitude': '41.952236169231576', 'longitude': '-87.82455090310658', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006652,Pot Hole in Street,Final Outcome,Pothole Patched,39,5 E 102ND ST,60628,1178093.30329384,1837345.51858606,9,5,49,,41.70887922111049,-87.6232294877514,"{'latitude': '41.70887922111049', 'longitude': '-87.6232294877514', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006673,Pot Hole in Street,Final Outcome,Pothole Patched,18,100 W 102ND ST,60628,1177397.57797773,1837329.11721539,9,5,49,,41.709066995166715,-87.62602112156958,"{'latitude': '41.709066995166715', 'longitude': '-87.62602112156958', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006683,Pot Hole in Street,Final Outcome,Pothole Patched,2,7547 W IRVING PARK RD,60634,1124943.18137825,1925726.09109018,36,16,17,,41.95243739681394,-87.81649552747085,"{'latitude': '41.95243739681394', 'longitude': '-87.81649552747085', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006703,Pot Hole in Street,Final Outcome,Pothole Patched,17,4200 S MARSHFIELD AVE,60609,1166050.13010449,1876860.67460564,12,9,61,10,41.81759429298256,-87.66653849216274,"{'latitude': '41.81759429298256', 'longitude': '-87.66653849216274', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006759,Pot Hole in Street,Final Outcome,Pothole Patched,2,7332 W WAVELAND AVE,60634,1126425.79937682,1923584.73347933,36,16,17,,41.946763670730995,-87.81077207602762,"{'latitude': '41.946763670730995', 'longitude': '-87.81077207602762', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006767,Pot Hole in Street,Final Outcome,Pothole Patched,8,7400 W WAVELAND AVE,60634,1126099.16082785,1923587.78097282,36,16,17,,41.94678592622405,-87.81197050949099,"{'latitude': '41.94678592622405', 'longitude': '-87.81197050949099', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006793,Pot Hole in Street,Final Outcome,Pothole Patched,1,3917 N HARLEM AVE,60634,1127364.88923077,1925283.30449414,38,16,17,,41.951274669402395,-87.80706638213873,"{'latitude': '41.951274669402395', 'longitude': '-87.80706638213873', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006802,Pot Hole in Street,Final Outcome,Pothole Patched,18,8100 W BYRON ST,60634,1121364.8651139,1924922.11579395,36,16,17,,41.95051711464806,-87.82934581641426,"{'latitude': '41.95051711464806', 'longitude': '-87.82934581641426', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006881,Pot Hole in Street,Final Outcome,Pothole Patched,1,2200 W ROSCOE ST,60618,1161094.70342943,1922546.87501934,32,19,5,,41.94326585976181,-87.68336491193804,"{'latitude': '41.94326585976181', 'longitude': '-87.68336491193804', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00006961,Pot Hole in Street,Final Outcome,Pothole Patched,12,2151 W 79TH ST,60620,1163304.75000642,1852239.41642397,18,6,71,,41.750063954900334,-87.67765160667929,"{'latitude': '41.750063954900334', 'longitude': '-87.67765160667929', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007029,Pot Hole in Street,Final Outcome,Pothole Patched,20,6547 S MAPLEWOOD AVE,60629,1160499.86531883,1861152.60066604,15,8,66,,41.77417298630158,-87.68702539659672,"{'latitude': '41.77417298630158', 'longitude': '-87.68702539659672', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007047,Pot Hole in Street,Final Outcome,Pothole Patched,5,1621 W FOSTER AVE,60640,1164583.25840901,1934602.37863092,47,20,3,,41.97604941869675,-87.67049736294669,"{'latitude': '41.97604941869675', 'longitude': '-87.67049736294669', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007057,Pot Hole in Street,Final Outcome,Pothole Patched,20,6456 S MAPLEWOOD AVE,60629,1160483.76531883,1861756.10066604,15,8,66,,41.775707360116364,-87.6873591040076,"{'latitude': '41.775707360116364', 'longitude': '-87.6873591040076', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007095,Pot Hole in Street,Final Outcome,Pothole Patched,9,6629 S ROCKWELL ST,60629,1160182.31217939,1860596.83330803,15,8,66,,41.77283474921239,-87.68821085489489,"{'latitude': '41.77283474921239', 'longitude': '-87.68821085489489', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007154,Pot Hole in Street,Final Outcome,Pothole Patched,36,1132 W 84TH ST,60620,1170117.32529719,1849096.25507197,21,6,71,,41.7415183514873,-87.6523429068877,"{'latitude': '41.7415183514873', 'longitude': '-87.6523429068877', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007165,Pot Hole in Street,Final Outcome,Pothole Patched,1,4479 W LAWRENCE AVE,60630,1145561.61716839,1931526.74242503,45,17,16,,41.96798981296205,-87.74105910544239,"{'latitude': '41.96798981296205', 'longitude': '-87.74105910544239', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007167,Pot Hole in Street,Final Outcome,Pothole Patched,30,8600 S ABERDEEN ST,60620,1170487.36171312,1847780.08762164,21,6,71,,41.73769650692838,-87.65110550730304,"{'latitude': '41.73769650692838', 'longitude': '-87.65110550730304', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007177,Pot Hole in Street,Final Outcome,Pothole Patched,11,1000 W 84TH ST,60620,1171111.36209717,1849124.06917635,21,6,71,,41.74157325945487,-87.64869928657171,"{'latitude': '41.74157325945487', 'longitude': '-87.64869928657171', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007182,Pot Hole in Street,Final Outcome,Pothole Patched,2,3901 W LAWRENCE AVE,60625,1149511.54538958,1931612.4406298,39,17,14,,41.968156482110366,-87.72565415455107,"{'latitude': '41.968156482110366', 'longitude': '-87.72565415455107', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007189,Pot Hole in Street,Final Outcome,Pothole Patched,9,3557 W LAWRENCE AVE,60625,1151721.63212396,1931661.35408128,33,17,14,,41.96824078360578,-87.71811226421968,"{'latitude': '41.96824078360578', 'longitude': '-87.71811226421968', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007197,Pot Hole in Street,Final Outcome,Pothole Patched,2,3400 W LAWRENCE AVE,60625,1152849.51720523,1931685.15201727,39,17,14,60,41.968510142287705,-87.71342577524767,"{'latitude': '41.968510142287705', 'longitude': '-87.71342577524767', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007204,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,5935 S CALIFORNIA AVE,60629,1158726.30968372,1865171.61228862,16,8,66,59,41.78535648275867,-87.69341830613796,"{'latitude': '41.78535648275867', 'longitude': '-87.69341830613796', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007215,Pot Hole in Street,Final Outcome,Pothole Patched,2,3400 W 28TH ST,60623,1154153.42696563,1885193.77997352,22,10,30,,41.84090722299451,-87.70987481696554,"{'latitude': '41.84090722299451', 'longitude': '-87.70987481696554', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007222,Pot Hole in Street,Final Outcome,Pothole Patched,40,1600 W 80TH ST,60620,1167064.38318232,1851666.11087947,21,6,71,32,41.74863737651195,-87.66345164687064,"{'latitude': '41.74863737651195', 'longitude': '-87.66345164687064', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007225,Pot Hole in Street,Final Outcome,Pothole Patched,3,3502 W WILSON AVE,60625,1152201.45883015,1930344.99140177,33,17,14,,41.964845470266525,-87.71584496169775,"{'latitude': '41.964845470266525', 'longitude': '-87.71584496169775', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007235,Pot Hole in Street,Final Outcome,Pothole Patched,35,1700 W 80TH ST,60620,1166402.20870398,1851651.84072373,21,6,71,,41.74861156121352,-87.66588107123249,"{'latitude': '41.74861156121352', 'longitude': '-87.66588107123249', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007242,Pot Hole in Street,Final Outcome,Pothole Patched,8,3400 W WILSON AVE,60625,1152889.91187307,1930339.69352456,33,17,14,,41.96482690088531,-87.71325818600471,"{'latitude': '41.96482690088531', 'longitude': '-87.71325818600471', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007269,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,1233 W DIVISION ST,60642,1167907.45887443,1908144.1930282,27,12,24,,41.90337895262352,-87.65878696734683,"{'latitude': '41.90337895262352', 'longitude': '-87.65878696734683', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007270,Pot Hole in Street,Final Outcome,Pothole Patched,1,3532 W 28TH ST,60623,1153156.04776676,1885165.10733004,22,10,30,,41.84084834965893,-87.71353568089557,"{'latitude': '41.84084834965893', 'longitude': '-87.71353568089557', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007305,Pot Hole in Street,Final Outcome,Pothole Patched,1,3600 W 28TH ST,60623,1152823.4858973,1885156.24501312,22,10,30,,41.840830807454786,-87.71475567654579,"{'latitude': '41.840830807454786', 'longitude': '-87.71475567654579', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007308,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,2321 W ST PAUL AVE,60647,1160553.76988608,1911737.69301642,1,14,24,33,41.913393763412515,-87.68581356705813,"{'latitude': '41.913393763412515', 'longitude': '-87.68581356705813', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007309,Pot Hole in Street,Final Outcome,Pothole Patched,12,1732 W 80TH ST,60620,1166070.77382639,1851644.30289781,21,6,71,,41.748598359620914,-87.66706462578027,"{'latitude': '41.748598359620914', 'longitude': '-87.66706462578027', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007315,Pot Hole in Street,Final Outcome,Pothole Patched,2,8104 S ELIZABETH ST,60620,1169400.25422924,1851042.40128594,21,6,71,,41.74663316966011,-87.65499200809141,"{'latitude': '41.74663316966011', 'longitude': '-87.65499200809141', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007325,Pot Hole in Street,Final Outcome,Pothole Patched,2,3632 W 28TH ST,60623,1152491.041618,1885146.88457406,22,10,30,,41.840811171490294,-87.71597745125489,"{'latitude': '41.840811171490294', 'longitude': '-87.71597745125489', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007351,Pot Hole in Street,Final Outcome,Pothole Patched,5,7258 S DOBSON AVE,60619,1184478.11989364,1857101.582911,5,3,69,,41.76238811082657,-87.59954278563801,"{'latitude': '41.76238811082657', 'longitude': '-87.59954278563801', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007355,Pot Hole in Street,Final Outcome,Pothole Patched,2,3700 W 28TH ST,60623,1152158.56351517,1885137.62712112,22,10,30,,41.84079260318804,-87.71719699693055,"{'latitude': '41.84079260318804', 'longitude': '-87.71719699693055', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007357,Pot Hole in Street,Final Outcome,Pothole Patched,9,7232 W CORNELIA AVE,60634,1127128.46200271,1922410.96648121,36,16,17,,41.94353153728,-87.80821368730466,"{'latitude': '41.94353153728', 'longitude': '-87.80821368730466', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007376,Pot Hole in Street,Final Outcome,Pothole Patched,5,1036 E 73RD ST,60619,1184505.01989364,1856826.982911,5,3,69,,41.76240991995781,-87.59918976382173,"{'latitude': '41.76240991995781', 'longitude': '-87.59918976382173', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007378,Pot Hole in Street,Final Outcome,Pothole Patched,1,3732 W 28TH ST,60623,1151825.62669357,1885128.22838087,22,10,30,,41.8407735170839,-87.71841839309347,"{'latitude': '41.8407735170839', 'longitude': '-87.71841839309347', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007401,Pot Hole in Street,Final Outcome,Pothole Patched,32,1200 E 48TH ST,60615,1185051.13810612,1873422.42809041,4,2,39,47,41.80793602211423,-87.59672049817287,"{'latitude': '41.80793602211423', 'longitude': '-87.59672049817287', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007405,Pot Hole in Street,Final Outcome,Pothole Patched,3,7200 S WOODLAWN AVE,60619,1185458.68550977,1857513.29157538,5,3,69,,41.76411226339114,-87.59595075496789,"{'latitude': '41.76411226339114', 'longitude': '-87.59595075496789', 'needs_recoding': False}"
2013-01-02T00:00:00,Completed,2013-01-02T00:00:00,13-00007414,Pot Hole in Street,Final Outcome,Pothole Patched,43,7100 S WOODLAWN AVE,60619,1185443.2099687,1858147.28223264,5,3,69,,41.7658580357705,-87.59598842731678,"{'latitude': '41.7658580357705', 'longitude': '-87.59598842731678', 'needs_recoding': False}"
