Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2011-01-03T00:00:00,Completed,2011-03-17T00:00:00,11-00011426,Alley Light Out,3909 W SCHOOL ST,60618,1149708.93650959,1921655.7641072,30,17,21,41.94094122712473,-87.72517261431886,"{'latitude': '41.94094122712473', 'longitude': '-87.72517261431886', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-03-17T00:00:00,11-00011580,Alley Light Out,5645 S HOMAN AVE,60629,1154674.98576686,1866976.93628425,14,8,63,41.79079844915821,-87.70838343222009,"{'latitude': '41.79079844915821', 'longitude': '-87.70838343222009', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-03-31T00:00:00,11-00005605,Alley Light Out,4116 W 21ST PL,60623,1149273.95610616,1889440.27507832,24,10,29,41.85254703293167,-87.72760728962675,"{'latitude': '41.85254703293167', 'longitude': '-87.72760728962675', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-04-04T00:00:00,11-00011400,Alley Light Out,5500 W EDDY ST,60641,1139063.13808572,1923060.03823237,38,16,15,41.944995282205866,-87.76426610880667,"{'latitude': '41.944995282205866', 'longitude': '-87.76426610880667', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-04-05T00:00:00,11-00011487,Alley Light Out,11707 S THROOP ST,60643,1169768.40370641,1827135.84042598,34,5,53,41.68115443806293,-87.65419212482409,"{'latitude': '41.68115443806293', 'longitude': '-87.65419212482409', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-04-07T00:00:00,11-00009835,Alley Light Out,1825 N MOHAWK ST,60614,1172317.47778818,1912410.54022831,43,18,7,41.91510172620095,-87.64235199896015,"{'latitude': '41.91510172620095', 'longitude': '-87.64235199896015', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-04-08T00:00:00,11-00011805,Alley Light Out,10500 S OAKLEY AVE,60643,1162912.66222123,1834955.66488595,19,22,72,41.70275897673809,-87.67907043128058,"{'latitude': '41.70275897673809', 'longitude': '-87.67907043128058', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-04-13T00:00:00,11-00004983,Alley Light Out,10337 S COTTAGE GROVE AVE,60628,1182655.12941568,1836460.25012942,9,5,50,41.70645343448932,-87.60673232634178,"{'latitude': '41.70645343448932', 'longitude': '-87.60673232634178', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-05-03T00:00:00,11-00010511,Alley Light Out,3112 N ROCKWELL ST,60618,1158498.87500575,1920565.89003294,1,14,21,41.937774873477565,-87.69289615061813,"{'latitude': '41.937774873477565', 'longitude': '-87.69289615061813', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-05-06T00:00:00,11-00006172,Alley Light Out,9578 S COLFAX AVE,60617,1195089.78001207,1841900.31998899,7,4,51,41.72108457434803,-87.5610192180043,"{'latitude': '41.72108457434803', 'longitude': '-87.5610192180043', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-08-12T00:00:00,11-00011135,Alley Light Out,846 W 54TH PL,60609,1171587.91001866,1868700.29792976,20,9,61,41.795173433812025,-87.64631719737044,"{'latitude': '41.795173433812025', 'longitude': '-87.64631719737044', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-08-15T00:00:00,11-00011477,Alley Light Out,47 W 9TH ST,60605,1176038.68233407,1896197.26003033,2,1,32,41.870528560668255,-87.6291697027527,"{'latitude': '41.870528560668255', 'longitude': '-87.6291697027527', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00007138,Alley Light Out,11809 S LAFAYETTE AVE,60628,1178035.45540593,1826661.29659477,34,5,53,41.67966940849014,-87.62394479351536,"{'latitude': '41.67966940849014', 'longitude': '-87.62394479351536', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00007565,Alley Light Out,3301 W 63RD PL,60629,1155479.38838294,1862321.76406879,15,8,66,41.778007890304416,-87.70555847766359,"{'latitude': '41.778007890304416', 'longitude': '-87.70555847766359', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00007578,Alley Light Out,3309 W 63RD PL,60629,1155425.88838294,1862320.16406879,15,8,66,41.7780045712514,-87.70575465509847,"{'latitude': '41.7780045712514', 'longitude': '-87.70575465509847', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00008325,Alley Light Out,2015 W CORTLAND ST,60647,1162622.79003088,1912745.74997807,32,14,22,41.91623037293915,-87.67795966416747,"{'latitude': '41.91623037293915', 'longitude': '-87.67795966416747', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00008705,Alley Light Out,7342 N OSCEOLA AVE,60631,1125732.14129256,1948174.25619304,41,16,9,42.014143734829716,-87.81270551447446,"{'latitude': '42.014143734829716', 'longitude': '-87.81270551447446', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00008906,Alley Light Out,2647 N NEVA AVE,60707,1127972.3532777,1916796.8147317,36,25,18,41.92800304972998,-87.80517407197385,"{'latitude': '41.92800304972998', 'longitude': '-87.80517407197385', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00009256,Alley Light Out,10610 S RHODES AVE,60628,1181790.74606673,1834722.70270503,9,5,49,41.70170534715185,-87.60995108188268,"{'latitude': '41.70170534715185', 'longitude': '-87.60995108188268', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00009455,Alley Light Out,5512 W FULLERTON AVE,60639,1139175.75987071,1915411.91339017,30,25,19,41.924005980028866,-87.76403882101366,"{'latitude': '41.924005980028866', 'longitude': '-87.76403882101366', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00009553,Alley Light Out,5433 N NATOMA AVE,60656,1131264.81527889,1935830.28982884,41,16,10,41.9801766716136,-87.79263397947416,"{'latitude': '41.9801766716136', 'longitude': '-87.79263397947416', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00009736,Alley Light Out,4328 N MCVICKER AVE,60634,1135239.74438305,1928148.41992029,38,16,15,41.959027116896415,-87.77819847316974,"{'latitude': '41.959027116896415', 'longitude': '-87.77819847316974', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00010208,Alley Light Out,5933 S PRAIRIE AVE,60637,1179054.31057435,1865733.09810397,20,2,40,41.786864152427285,-87.6190284084199,"{'latitude': '41.786864152427285', 'longitude': '-87.6190284084199', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00010290,Alley Light Out,2168 W SUNNYSIDE AVE,60625,1161118.41642069,1929857.3426169,47,19,4,41.96321702655634,-87.6830097303753,"{'latitude': '41.96321702655634', 'longitude': '-87.6830097303753', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00010373,Alley Light Out,3033 W GUNNISON ST,60625,1155269.84378631,1932065.64010932,33,17,14,41.96939651717248,-87.70445335225408,"{'latitude': '41.96939651717248', 'longitude': '-87.70445335225408', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00010447,Alley Light Out,7230 W BALMORAL AVE,60656,1127255.61517115,1934945.40997738,41,16,10,41.977816969739386,-87.80739861333889,"{'latitude': '41.977816969739386', 'longitude': '-87.80739861333889', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00010515,Alley Light Out,3421 W CORTLAND ST,60647,1153304.4619011,1912417.94100229,26,14,22,41.91552113285328,-87.7122036017369,"{'latitude': '41.91552113285328', 'longitude': '-87.7122036017369', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00010776,Alley Light Out,5219 W NELSON ST,60641,1141046.87896785,1919780.14871002,31,25,19,41.93595857320077,-87.75705560799155,"{'latitude': '41.93595857320077', 'longitude': '-87.75705560799155', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-03T00:00:00,12-00010835,Alley Light Out,3425 W HARRISON ST,60624,1153634.4135184,1897151.13770299,24,11,27,41.8736209833115,-87.71139795719274,"{'latitude': '41.8736209833115', 'longitude': '-87.71139795719274', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00007936,Alley Light Out,2545 N CALIFORNIA AVE,60647,1157271.6527293,1916997.53837919,35,14,22,41.92800813204731,-87.69750369334368,"{'latitude': '41.92800813204731', 'longitude': '-87.69750369334368', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00011059,Alley Light Out,6339 S TROY ST,60629,1156476.64098967,1862425.1985283,15,8,66,41.77827169382606,-87.70189969958959,"{'latitude': '41.77827169382606', 'longitude': '-87.70189969958959', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00011111,Alley Light Out,8059 S PEORIA ST,60620,1171708.02882896,1851400.06072536,21,6,71,41.74769686947082,-87.64638343859225,"{'latitude': '41.74769686947082', 'longitude': '-87.64638343859225', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00011149,Alley Light Out,1314 N WICKER PARK AVE,60622,1164111.41129808,1909068.92890097,1,14,24,41.90610957998902,-87.672594614286,"{'latitude': '41.90610957998902', 'longitude': '-87.672594614286', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00011164,Alley Light Out,6559 S KNOX AVE,60629,1146507.91172357,1860705.5871334,13,8,64,41.77374784615503,-87.73848964873733,"{'latitude': '41.77374784615503', 'longitude': '-87.73848964873733', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00011259,Alley Light Out,2520 N FRANCISCO AVE,60647,1156612.97929178,1916705.06699876,35,14,22,41.927218946257426,-87.69993201932832,"{'latitude': '41.927218946257426', 'longitude': '-87.69993201932832', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00011275,Alley Light Out,10610 S RHODES AVE,60628,1181790.74606673,1834722.70270503,9,5,49,41.70170534715185,-87.60995108188268,"{'latitude': '41.70170534715185', 'longitude': '-87.60995108188268', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-04T00:00:00,12-00011306,Alley Light Out,7346 S KENWOOD AVE,60619,1186478.84010861,1856558.37682715,5,3,43,41.76151543641476,-87.5920963714593,"{'latitude': '41.76151543641476', 'longitude': '-87.5920963714593', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00006254,Alley Light Out,9420 S MICHIGAN AVE,60619,1178809.57483043,1842545.46497173,6,6,49,41.72324024697525,-87.62063003408231,"{'latitude': '41.72324024697525', 'longitude': '-87.62063003408231', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00006385,Alley Light Out,435 N LAWLER AVE,60644,1142624.42988201,1902453.53270912,28,15,25,41.88838321074068,-87.75168972410872,"{'latitude': '41.88838321074068', 'longitude': '-87.75168972410872', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00007196,Alley Light Out,4920 W JACKSON BLVD,60644,1143726.57527705,1898222.28867928,28,15,25,41.87675159345448,-87.74774823255025,"{'latitude': '41.87675159345448', 'longitude': '-87.74774823255025', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00007330,Alley Light Out,1815 N SAWYER AVE,60647,1154300.39851923,1911866.18049675,26,14,22,41.91398720372873,-87.70855936774724,"{'latitude': '41.91398720372873', 'longitude': '-87.70855936774724', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-05T00:00:00,12-00010817,Alley Light Out,1328 N LOCKWOOD AVE,60651,1140779.86881866,1908442.3600096,37,25,25,41.90485137803622,-87.7583162985012,"{'latitude': '41.90485137803622', 'longitude': '-87.7583162985012', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-06T00:00:00,12-00006560,Alley Light Out,3271 W WRIGHTWOOD AVE,60647,1153884.4160127,1917094.11092735,35,14,22,41.92834138602076,-87.7099480015268,"{'latitude': '41.92834138602076', 'longitude': '-87.7099480015268', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-08T00:00:00,12-00010589,Alley Light Out,5823 N RAVENSWOOD AVE,60660,1163325.16997656,1938564.8400198,40,20,77,41.98706448985879,-87.674650120136,"{'latitude': '41.98706448985879', 'longitude': '-87.674650120136', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-08T00:00:00,12-00011104,Alley Light Out,3912 N NEWCASTLE AVE,60634,1130029.31881964,1925235.75281553,38,16,17,41.95112546629445,-87.79742146932362,"{'latitude': '41.95112546629445', 'longitude': '-87.79742146932362', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00010158,Alley Light Out,2242 W 81ST ST,60620,1162675.16000811,1850901.27109835,18,8,70,41.746521242203265,-87.67949662454332,"{'latitude': '41.746521242203265', 'longitude': '-87.67949662454332', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00006531,Alley Light Out,5511 N RAVENSWOOD AVE,60640,1163361.55889673,1936682.00999634,40,20,77,41.98189717222584,-87.67456954482373,"{'latitude': '41.98189717222584', 'longitude': '-87.67456954482373', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00010846,Alley Light Out,3730 W 65TH PL,60629,1152632.10460901,1860915.8740219,13,8,65,41.77420647347413,-87.71603382436874,"{'latitude': '41.77420647347413', 'longitude': '-87.71603382436874', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00007629,Alley Light Out,3823 W EDDY ST,60618,1150274.82676941,1923328.86927783,30,17,21,41.9455213252467,-87.72304896129228,"{'latitude': '41.9455213252467', 'longitude': '-87.72304896129228', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00009139,Alley Light Out,7328 S UNION AVE,60621,1172900.87001018,1856289.2416246,17,7,68,41.76108718127409,-87.641868525415,"{'latitude': '41.76108718127409', 'longitude': '-87.641868525415', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00010479,Alley Light Out,5340 W PATTERSON AVE,60641,1140110.02722363,1923751.2966046,38,16,15,41.94687302530371,-87.76040112104626,"{'latitude': '41.94687302530371', 'longitude': '-87.76040112104626', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00010606,Alley Light Out,7945 S DAMEN AVE,60620,1164412.08452548,1851867.66012873,18,6,71,41.749136761405076,-87.6731049210925,"{'latitude': '41.749136761405076', 'longitude': '-87.6731049210925', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-18T00:00:00,12-00011045,Alley Light Out,9327 S BENNETT AVE,60617,1190479.67996594,1843350.37000401,8,4,48,41.725175909231076,-87.57785814946308,"{'latitude': '41.725175909231076', 'longitude': '-87.57785814946308', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-20T00:00:00,12-00010358,Alley Light Out,418 N LEAMINGTON AVE,60644,1141960.88001973,1902345.06972341,28,15,25,41.88809789156824,-87.75412923574805,"{'latitude': '41.88809789156824', 'longitude': '-87.75412923574805', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-25T00:00:00,12-00007521,Alley Light Out,10612 S DR MARTIN LUTHER KING JR DR,60628,1180790.64258929,1834681.87108544,9,5,49,41.70161629316603,-87.61361437074267,"{'latitude': '41.70161629316603', 'longitude': '-87.61361437074267', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-29T00:00:00,12-00011000,Alley Light Out,8749 S MUSKEGON AVE,60617,1196528.81007513,1847504.32733121,10,4,46,41.73642690079955,-87.55556299247198,"{'latitude': '41.73642690079955', 'longitude': '-87.55556299247198', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-30T00:00:00,12-00007558,Alley Light Out,3254 W 64TH ST,60629,1155793.71971253,1862001.10456878,15,8,66,41.77712165004265,-87.70441471526581,"{'latitude': '41.77712165004265', 'longitude': '-87.70441471526581', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-02-03T00:00:00,12-00007407,Alley Light Out,10061 S PROSPECT AVE,60643,1167424.21381405,1837897.84971152,19,22,72,41.710737561838464,-87.66246626958569,"{'latitude': '41.710737561838464', 'longitude': '-87.66246626958569', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-02-03T00:00:00,12-00007455,Alley Light Out,10061 S PROSPECT AVE,60643,1167424.21381405,1837897.84971152,19,22,72,41.710737561838464,-87.66246626958569,"{'latitude': '41.710737561838464', 'longitude': '-87.66246626958569', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-02-07T00:00:00,12-00007301,Alley Light Out,2814 W PERSHING RD,60632,1158244.92177797,1878657.46621236,12,9,58,41.82277938921975,-87.6949751037781,"{'latitude': '41.82277938921975', 'longitude': '-87.6949751037781', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-02-09T00:00:00,12-00010632,Alley Light Out,4216 W 24TH PL,60623,1148702.28052651,1887386.1160021,22,10,30,41.84692120472672,-87.7297585233814,"{'latitude': '41.84692120472672', 'longitude': '-87.7297585233814', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-02-24T00:00:00,12-00010771,Alley Light Out,3045 W MONTROSE AVE,60618,1155184.08658386,1929081.86141777,33,17,16,41.961210577769904,-87.70484915998075,"{'latitude': '41.961210577769904', 'longitude': '-87.70484915998075', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-03-02T00:00:00,12-00005373,Alley Light Out,7624 S YATES BLVD,60649,1193524.95229982,1854873.43409281,7,4,43,41.75672231085101,-87.56632724495941,"{'latitude': '41.75672231085101', 'longitude': '-87.56632724495941', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-03-09T00:00:00,12-00006350,Alley Light Out,2515 W NORTH AVE,60647,1159278.81459171,1910554.26262807,26,14,24,41.91028622735141,-87.69030564026363,"{'latitude': '41.91028622735141', 'longitude': '-87.69030564026363', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-03-16T00:00:00,12-00006446,Alley Light Out,1250 S SPRINGFIELD AVE,60623,1150565.87930845,1894426.86536963,24,10,29,41.86620572761744,-87.72273533883545,"{'latitude': '41.86620572761744', 'longitude': '-87.72273533883545', 'needs_recoding': False}"
