Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2012-06-15T00:00:00,Completed,2012-11-02T00:00:00,12-01085953,Tree Trim,Parkway,1445 W RASCHER AVE,60640,1165570.47003166,1936294.38000109,48,20,77,41.9807865981828,-87.66645690252587,"{'latitude': '41.9807865981828', 'longitude': '-87.66645690252587', 'needs_recoding': False}"
2012-06-15T00:00:00,Completed,2012-11-07T00:00:00,12-01088742,Tree Trim,Parkway,5325 N LAKEWOOD AVE,60640,1166676.54488983,1935495.08302561,48,20,77,41.978569601526864,-87.66241217576821,"{'latitude': '41.978569601526864', 'longitude': '-87.66241217576821', 'needs_recoding': False}"
2012-06-15T00:00:00,Completed,2012-12-05T00:00:00,12-01087490,Tree Trim,Parkway,3629 S GILES AVE,60653,1178858.7963323,1880968.25431225,2,2,35,41.828675203076244,-87.6192811574708,"{'latitude': '41.828675203076244', 'longitude': '-87.6192811574708', 'needs_recoding': False}"
2012-06-15T00:00:00,Completed,2012-12-11T00:00:00,12-01085118,Tree Trim,Parkway,5347 N LUDLAM AVE,60630,1139306.70798469,1935239.22599875,45,16,11,41.97841163563939,-87.76307290457568,"{'latitude': '41.97841163563939', 'longitude': '-87.76307290457568', 'needs_recoding': False}"
2012-06-15T00:00:00,Completed,2012-12-28T00:00:00,12-01086209,Tree Trim,Parkway,5453 N NAGLE AVE,60630,1132582.64049599,1935860.92290005,45,16,11,41.98023780240669,-87.78778670163281,"{'latitude': '41.98023780240669', 'longitude': '-87.78778670163281', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-01-13T00:00:00,10-00868437,Tree Trim,Parkway,9257 S LOWE AVE,60620,1173597.98479049,1843485.8620665,21,22,73,41.72593764208392,-87.63969181229969,"{'latitude': '41.72593764208392', 'longitude': '-87.63969181229969', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-01-13T00:00:00,10-00868444,Tree Trim,Parkway,9129 S LOWE AVE,60620,1173573.71788745,1844339.79669556,21,22,73,41.72828149285087,-87.63975549962841,"{'latitude': '41.72828149285087', 'longitude': '-87.63975549962841', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-01-14T00:00:00,10-00870280,Tree Trim,Parkway,1304 W 97TH PL,60643,1169347.42408632,1840180.21757136,21,22,73,41.71695939460125,-87.65535725779084,"{'latitude': '41.71695939460125', 'longitude': '-87.65535725779084', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-01-18T00:00:00,10-00867378,Tree Trim,Parkway,3700 W 81ST PL,60652,1153139.83410113,1850292.74370048,18,8,70,41.7450448553863,-87.71445272155732,"{'latitude': '41.7450448553863', 'longitude': '-87.71445272155732', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-01-25T00:00:00,10-00863740,Tree Trim,Parkway,12850 S NORMAL AVE,60628,1175316.44000114,1819580.31996891,9,5,53,41.66029906593566,-87.63410785705791,"{'latitude': '41.66029906593566', 'longitude': '-87.63410785705791', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2012-02-01T00:00:00,10-00866457,Tree Trim,Parkway,7355 S MAPLEWOOD AVE,60629,1160649.01622625,1855790.05031852,18,8,66,41.75997880213287,-87.68678632492184,"{'latitude': '41.75997880213287', 'longitude': '-87.68678632492184', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-02-17T00:00:00,10-00864726,Tree Trim,,910 W 32ND ST,60608,1170760.05610117,1883725.59371308,11,9,60,41.83642247192386,-87.64891409683072,"{'latitude': '41.83642247192386', 'longitude': '-87.64891409683072', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-02-18T00:00:00,10-00866707,Tree Trim,Parkway,10130 S OAKLEY AVE,60643,1162612.26991598,1837403.23466945,19,22,72,41.70948178278044,-87.68010241431293,"{'latitude': '41.70948178278044', 'longitude': '-87.68010241431293', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-03-09T00:00:00,10-00866327,Tree Trim,Parkway,5959 S ARTESIAN AVE,60629,1161058.85827491,1865077.57807238,16,8,66,41.78545662842838,-87.68502765076143,"{'latitude': '41.78545662842838', 'longitude': '-87.68502765076143', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-03-16T00:00:00,10-00867371,Tree Trim,,1816 W 69TH ST,60636,1165539.47782384,1858930.92790454,17,7,67,41.76849553711325,-87.66877375699715,"{'latitude': '41.76849553711325', 'longitude': '-87.66877375699715', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-03-21T00:00:00,10-00865979,Tree Trim,,6017 S KEATING AVE,60629,1145742.39199926,1864288.19197819,13,8,64,41.78359361000263,-87.74120549636444,"{'latitude': '41.78359361000263', 'longitude': '-87.74120549636444', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-04-11T00:00:00,10-00864938,Tree Trim,Parkway,5340 S PRINCETON AVE,60609,1175192.79682583,1869537.97438156,3,9,37,41.797392285152426,-87.63307307367268,"{'latitude': '41.797392285152426', 'longitude': '-87.63307307367268', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-04-13T00:00:00,10-00870273,Tree Trim,Parkway,7100 W 63RD ST,60638,1130148.80002218,1861908.35997935,23,8,64,41.77734334254059,-87.79843269035464,"{'latitude': '41.77734334254059', 'longitude': '-87.79843269035464', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-04-15T00:00:00,10-00866976,Tree Trim,Parkway,4711 N KEYSTONE AVE,60630,1148554.92620143,1930754.71317247,39,17,14,41.96593183966198,-87.72917831240495,"{'latitude': '41.96593183966198', 'longitude': '-87.72917831240495', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-05-06T00:00:00,10-00870847,Tree Trim,Parkway,5500 W LELAND AVE,60630,1138826.25141999,1930542.24771922,45,16,15,41.965531484620975,-87.7649544215993,"{'latitude': '41.965531484620975', 'longitude': '-87.7649544215993', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-09-07T00:00:00,10-00863500,Tree Trim,Parkway,8052 S BENNETT AVE,60617,1190265.78862874,1851958.69297505,8,4,46,41.748803120549645,-87.57836501498288,"{'latitude': '41.748803120549645', 'longitude': '-87.57836501498288', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-10-25T00:00:00,10-00866917,Tree Trim,Parkway,8217 S CAMPBELL AVE,60652,1161125.60723382,1849929.67913317,18,8,70,41.74388721420394,-87.68520140468287,"{'latitude': '41.74388721420394', 'longitude': '-87.68520140468287', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed - Dup,2011-12-14T00:00:00,10-00868683,Tree Trim,,6699 N OLYMPIA AVE,60631,1125654.92556767,1943993.46606813,41,16,9,42.002672554976286,-87.81308312933338,"{'latitude': '42.002672554976286', 'longitude': '-87.81308312933338', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2012-01-03T00:00:00,10-00868845,Tree Trim,Parkway,5212 S MORGAN ST,60609,1170530.0794132,1870258.2250277,16,9,61,41.79947169039133,-87.65015086292684,"{'latitude': '41.79947169039133', 'longitude': '-87.65015086292684', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2012-01-03T00:00:00,10-00870802,Tree Trim,Parkway,9518 S LA SALLE ST,60628,1176955.5599302,1841839.63987512,21,5,49,41.721345289294526,-87.62744229187216,"{'latitude': '41.721345289294526', 'longitude': '-87.62744229187216', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-01-04T00:00:00,10-00871193,Tree Trim,Parkway,4853 W CONGRESS PKWY,60644,1144150.51280143,1897246.08883033,24,15,25,41.87406483270587,-87.74621616509522,"{'latitude': '41.87406483270587', 'longitude': '-87.74621616509522', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2012-01-04T00:00:00,10-00867130,Tree Trim,Parkway,2931 N GRESHAM AVE,60618,1152299.5476957,1919475.86718345,35,14,21,41.934908590296686,-87.71570881905247,"{'latitude': '41.934908590296686', 'longitude': '-87.71570881905247', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-01-14T00:00:00,10-00864565,Tree Trim,Parkway,9817 S GREEN ST,60643,1172375.98570775,1839768.36387475,21,22,73,41.71576322838195,-87.64427706100626,"{'latitude': '41.71576322838195', 'longitude': '-87.64427706100626', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2012-01-17T00:00:00,10-00868614,Tree Trim,Parkway,6714 W THORNDALE AVE,60631,1130598.75001771,1938918.3769216,41,16,10,41.98866218546825,-87.7950121869355,"{'latitude': '41.98866218546825', 'longitude': '-87.7950121869355', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-01-18T00:00:00,10-00868393,Tree Trim,Parkway,8409 S STATE ST,60619,1177757.89526559,1849250.65993009,6,6,44,41.741663975604666,-87.62427989121134,"{'latitude': '41.741663975604666', 'longitude': '-87.62427989121134', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-01-21T00:00:00,10-00869601,Tree Trim,Parkway,5649 S LOOMIS BLVD,60636,1167960.1362142,1867287.43113024,16,7,67,41.791375149951996,-87.65966087819174,"{'latitude': '41.791375149951996', 'longitude': '-87.65966087819174', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-01-26T00:00:00,10-00869556,Tree Trim,,5334 W DIVERSEY AVE,60639,1140333.72806737,1918098.72767384,31,25,19,41.93135770647382,-87.75971787833467,"{'latitude': '41.93135770647382', 'longitude': '-87.75971787833467', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2012-01-30T00:00:00,10-00869703,Tree Trim,Parkway,5119 N OAKLEY AVE,60625,1160088.42941629,1933977.10202205,47,20,4,41.974543233405655,-87.68668230889878,"{'latitude': '41.974543233405655', 'longitude': '-87.68668230889878', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2012-02-09T00:00:00,10-00866436,Tree Trim,Parkway,7157 W HOOD AVE,60631,1127656.39888474,1940237.43778592,41,16,10,41.99233205593188,-87.80580483484461,"{'latitude': '41.99233205593188', 'longitude': '-87.80580483484461', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2012-02-09T00:00:00,10-00866483,Tree Trim,Alley,7159 W HOOD AVE,60631,1127642.89888474,1940237.43778592,41,16,10,41.992332284120785,-87.80585449331944,"{'latitude': '41.992332284120785', 'longitude': '-87.80585449331944', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-15T00:00:00,10-00869611,Tree Trim,Parkway,4834 W ARMITAGE AVE,60639,1143683.42906725,1912858.38147031,31,25,19,41.916915510861216,-87.74753973140217,"{'latitude': '41.916915510861216', 'longitude': '-87.74753973140217', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-16T00:00:00,10-00864954,Tree Trim,Parkway,1633 S KEDVALE AVE,60623,1148988.63176567,1891502.32326599,24,10,29,41.858211068228314,-87.72860122299028,"{'latitude': '41.858211068228314', 'longitude': '-87.72860122299028', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-16T00:00:00,10-00864987,Tree Trim,Parkway,4800 S UNION AVE,60609,1172440.09213145,1873048.17220587,11,9,61,41.80708572254916,-87.64306420822113,"{'latitude': '41.80708572254916', 'longitude': '-87.64306420822113', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-16T00:00:00,10-00867595,Tree Trim,Parkway,300 W 25TH PL,60616,1174622.89001913,1887391.41998599,11,21,34,41.846396457196306,-87.63463058081577,"{'latitude': '41.846396457196306', 'longitude': '-87.63463058081577', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-16T00:00:00,10-00868292,Tree Trim,Parkway,3346 S BELL AVE,60608,1161898.97438432,1882449.67830405,12,9,59,41.83311036587516,-87.68146426276533,"{'latitude': '41.83311036587516', 'longitude': '-87.68146426276533', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2012-02-17T00:00:00,10-00869802,Tree Trim,Parkway,4880 N SHERIDAN RD,60640,1168747.05733344,1932830.64001225,46,20,3,41.97121354332782,-87.65487544306461,"{'latitude': '41.97121354332782', 'longitude': '-87.65487544306461', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-18T00:00:00,10-00866114,Tree Trim,Vacant Lot,5715 S UNION AVE,60621,1172609.08869003,1866980.81551251,3,7,68,41.79043253269361,-87.64262319486572,"{'latitude': '41.79043253269361', 'longitude': '-87.64262319486572', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-18T00:00:00,10-00870513,Tree Trim,Parkway,1400 N HOMAN AVE,60651,1153440.21091503,1909101.40460454,26,14,23,41.90641756222326,-87.71179316493814,"{'latitude': '41.90641756222326', 'longitude': '-87.71179316493814', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-18T00:00:00,10-00870535,Tree Trim,Parkway,3450 W HIRSCH ST,60651,1153440.21091503,1909101.40460454,26,14,23,41.90641756222326,-87.71179316493814,"{'latitude': '41.90641756222326', 'longitude': '-87.71179316493814', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-18T00:00:00,10-00870558,Tree Trim,Parkway,3446 W HIRSCH ST,60651,1153131.01091503,1909095.50460454,26,14,23,41.90640751431791,-87.71292913996194,"{'latitude': '41.90640751431791', 'longitude': '-87.71292913996194', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2012-02-20T00:00:00,10-00869888,Tree Trim,Parkway,2932 N WISNER AVE,60618,1152831.03288326,1919151.38398758,35,14,21,41.93400765939792,-87.71376420475248,"{'latitude': '41.93400765939792', 'longitude': '-87.71376420475248', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-22T00:00:00,10-00865440,Tree Trim,Parkway,1259 N WOOD ST,60622,1164163.17507488,1908644.64992975,1,14,24,41.90494423421774,-87.67241647520491,"{'latitude': '41.90494423421774', 'longitude': '-87.67241647520491', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-22T00:00:00,10-00867285,Tree Trim,Parkway,3922 W 55TH ST,60632,1151067.29968527,1867835.77381976,23,8,62,41.79322643234421,-87.72158970484996,"{'latitude': '41.79322643234421', 'longitude': '-87.72158970484996', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-23T00:00:00,10-00867519,Tree Trim,Parkway,3455 N KILPATRICK AVE,60641,1144604.40573112,1922638.80790155,30,17,15,41.94373663079839,-87.74390900475876,"{'latitude': '41.94373663079839', 'longitude': '-87.74390900475876', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-23T00:00:00,10-00868297,Tree Trim,Parkway,3358 N KILBOURN AVE,60641,1145786.59167159,1921948.8703124,30,17,16,41.941820992009745,-87.73958136290628,"{'latitude': '41.941820992009745', 'longitude': '-87.73958136290628', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-23T00:00:00,10-00868802,Tree Trim,Parkway,2509 N MENARD AVE,60639,1137297.90030535,1916088.07331514,30,25,19,41.92589544200299,-87.7709226376622,"{'latitude': '41.92589544200299', 'longitude': '-87.7709226376622', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-23T00:00:00,10-00869844,Tree Trim,Parkway,2910 N WOODARD ST,60618,1153613.1176751,1919172.28227225,35,14,21,41.93404946074666,-87.71088949202162,"{'latitude': '41.93404946074666', 'longitude': '-87.71088949202162', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-23T00:00:00,10-00869855,Tree Trim,Parkway,3046 N ALLEN AVE,60618,1153004.38939769,1919867.1512757,35,14,21,41.93596834142711,-87.71310809096072,"{'latitude': '41.93596834142711', 'longitude': '-87.71310809096072', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-23T00:00:00,10-00869947,Tree Trim,Parkway,3046 N GRESHAM AVE,60618,1152805.40642427,1920110.27680945,35,14,21,41.93663944483838,-87.71383291770998,"{'latitude': '41.93663944483838', 'longitude': '-87.71383291770998', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-28T00:00:00,10-00866598,Tree Trim,Parkway,3712 S HERMITAGE AVE,60609,1165292.52689993,1880097.87037492,11,9,59,41.82658541618624,-87.66907940907205,"{'latitude': '41.82658541618624', 'longitude': '-87.66907940907205', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-02-28T00:00:00,10-00871127,Tree Trim,Parkway,5731 S KILBOURN AVE,60629,1147343.74632749,1866227.11967818,13,8,62,41.78888392851724,-87.73528483246578,"{'latitude': '41.78888392851724', 'longitude': '-87.73528483246578', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-03-01T00:00:00,10-00866645,Tree Trim,Parkway,8504 S KOSTNER AVE,60652,1148570.5062915,1847793.96812576,18,8,70,41.73827672677609,-87.73125974070653,"{'latitude': '41.73827672677609', 'longitude': '-87.73125974070653', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-03-01T00:00:00,10-00868392,Tree Trim,Alley,849 N HUDSON AVE,60610,1173022.03582507,1906202.72979063,27,18,8,41.898051567651336,-87.63994791103094,"{'latitude': '41.898051567651336', 'longitude': '-87.63994791103094', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-03-02T00:00:00,10-00870538,Tree Trim,Parkway,3426 W HIRSCH ST,60651,1153265.41091503,1909098.10460454,26,14,23,41.90641198049112,-87.7124353646507,"{'latitude': '41.90641198049112', 'longitude': '-87.7124353646507', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-03-02T00:00:00,10-00870550,Tree Trim,Parkway,3447 W HIRSCH ST,60651,1153124.31091503,1909095.40460454,26,14,23,41.90640737287936,-87.71295375446118,"{'latitude': '41.90640737287936', 'longitude': '-87.71295375446118', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-03-08T00:00:00,10-00865749,Tree Trim,Parkway,347 W DICKENS AVE,60614,1173483.90013048,1914261.82772353,43,18,7,41.92015587571591,-87.63801159037271,"{'latitude': '41.92015587571591', 'longitude': '-87.63801159037271', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-03-08T00:00:00,10-00865757,Tree Trim,Parkway,349 W DICKENS AVE,60614,1173474.90013048,1914261.62772353,43,18,7,41.92015552714473,-87.63804466361262,"{'latitude': '41.92015552714473', 'longitude': '-87.63804466361262', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-03-11T00:00:00,10-00868729,Tree Trim,,3928 N SEELEY AVE,60618,1161985.01418373,1926079.96411005,47,19,5,41.95283361997706,-87.67992945131832,"{'latitude': '41.95283361997706', 'longitude': '-87.67992945131832', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-03-15T00:00:00,10-00866518,Tree Trim,Parkway,6617 W CORNELIA AVE,60634,1131579.33721752,1922548.00982491,36,16,17,41.94372326429557,-87.79178598363225,"{'latitude': '41.94372326429557', 'longitude': '-87.79178598363225', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-03-15T00:00:00,10-00870523,Tree Trim,Parkway,3434 W HIRSCH ST,60651,1153211.71091503,1909097.10460454,26,14,23,41.906410302849,-87.7126326533126,"{'latitude': '41.906410302849', 'longitude': '-87.7126326533126', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-03-15T00:00:00,10-00870526,Tree Trim,Parkway,3436 W HIRSCH ST,60651,1153198.21091503,1909096.80460454,26,14,23,41.90640974766999,-87.71268225231174,"{'latitude': '41.90640974766999', 'longitude': '-87.71268225231174', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2011-03-15T00:00:00,10-00870530,Tree Trim,Parkway,3430 W HIRSCH ST,60651,1153238.51091503,1909097.60460454,26,14,23,41.90641114270541,-87.7125341926529,"{'latitude': '41.90641114270541', 'longitude': '-87.7125341926529', 'needs_recoding': False}"
2010-06-16T00:00:00,Completed,2012-03-15T00:00:00,10-00864671,Tree Trim,Parkway,400 E 88TH ST,60619,1180453.25869663,1846726.75072734,6,6,44,41.73467670477818,-87.61448150184754,"{'latitude': '41.73467670477818', 'longitude': '-87.61448150184754', 'needs_recoding': False}"
