Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2011-01-04T00:00:00,Completed,2011-01-07T00:00:00,11-00016227,Sanitation Code Violation,Other,5901 W IRVING PARK RD,60634,1136294.06738398,1925989.67731271,38,16,15,41.95308450647042,-87.77437405108714,"{'latitude': '41.95308450647042', 'longitude': '-87.77437405108714', 'needs_recoding': False}"
2011-01-04T00:00:00,Completed,2011-01-10T00:00:00,11-00016038,Sanitation Code Violation,Garbage in yard,2844 W ARTHINGTON ST,60612,1157540.54333022,1895911.88288399,2,11,27,41.87014178227911,-87.69709023661116,"{'latitude': '41.87014178227911', 'longitude': '-87.69709023661116', 'needs_recoding': False}"
2011-01-04T00:00:00,Completed,2011-01-11T00:00:00,11-00015170,Sanitation Code Violation,Other,8607 S JUSTINE ST,60620,1167504.71519817,1847650.90791499,21,6,71,41.73749971313892,-87.66189286601495,"{'latitude': '41.73749971313892', 'longitude': '-87.66189286601495', 'needs_recoding': False}"
2011-01-04T00:00:00,Completed,2011-01-13T00:00:00,11-00017078,Sanitation Code Violation,Overflowing carts,2554 W MORSE AVE,60645,1158049.59697038,1945705.59393005,50,24,2,42.006768689895765,-87.69385767125719,"{'latitude': '42.006768689895765', 'longitude': '-87.69385767125719', 'needs_recoding': False}"
2011-01-04T00:00:00,Completed,2011-01-18T00:00:00,11-00016804,Sanitation Code Violation,Other,4832 W RACE AVE,60644,1144048.35206557,1903224.28640693,28,15,25,41.89047164460531,-87.74644115247429,"{'latitude': '41.89047164460531', 'longitude': '-87.74644115247429', 'needs_recoding': False}"
2011-01-04T00:00:00,Completed,2011-01-19T00:00:00,11-00012951,Sanitation Code Violation,Garbage in alley,7829 S WESTERN AVE,60620,1161738.31137488,1852671.52001292,18,8,70,41.75139855701998,-87.6828804439522,"{'latitude': '41.75139855701998', 'longitude': '-87.6828804439522', 'needs_recoding': False}"
2011-01-04T00:00:00,Completed,2011-01-19T00:00:00,11-00015469,Sanitation Code Violation,Construction Site Cleanliness/Fence,351 W 105TH PL,60628,1175818.21001803,1834964.03002637,34,5,49,41.70250316716464,-87.63181334573363,"{'latitude': '41.70250316716464', 'longitude': '-87.63181334573363', 'needs_recoding': False}"
2011-01-04T00:00:00,Completed,2011-01-24T00:00:00,11-00012551,Sanitation Code Violation,Garbage in yard,3772 W 76TH ST,60652,1152349.34530991,1853921.9876229,18,8,70,41.755019679785235,-87.71725401127351,"{'latitude': '41.755019679785235', 'longitude': '-87.71725401127351', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-04T00:00:00,12-00011379,Sanitation Code Violation,Overflowing carts,3259 W POTOMAC AVE,60651,1154394.63339262,1908463.92703162,26,14,23,41.90464923598504,-87.70830424491925,"{'latitude': '41.90464923598504', 'longitude': '-87.70830424491925', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-04T00:00:00,12-00011380,Sanitation Code Violation,Overflowing carts,3229 W POTOMAC AVE,60651,1154596.11742865,1908468.44986804,26,14,23,41.90465761619393,-87.70756401142205,"{'latitude': '41.90465761619393', 'longitude': '-87.70756401142205', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-04T00:00:00,12-00011382,Sanitation Code Violation,Overflowing carts,3242 W CRYSTAL ST,60651,1154519.3733333,1908136.2700673,26,14,23,41.903747620680385,-87.7078548128591,"{'latitude': '41.903747620680385', 'longitude': '-87.7078548128591', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-04T00:00:00,12-00011388,Sanitation Code Violation,Overflowing carts,1236 N KEDZIE AVE,60651,1154801.1733333,1908152.8700673,26,14,23,41.903787529641605,-87.70681924489249,"{'latitude': '41.903787529641605', 'longitude': '-87.70681924489249', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-04T00:00:00,12-00011403,Sanitation Code Violation,Overflowing carts,1234 N KEDZIE AVE,60651,1154801.4733333,1908142.6700673,26,14,23,41.90375953391039,-87.70681841655434,"{'latitude': '41.90375953391039', 'longitude': '-87.70681841655434', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-04T00:00:00,12-00011575,Sanitation Code Violation,,9940 S HOXIE AVE,60617,1195109.93230572,1839560.35360596,7,4,51,41.71466299109579,-87.56102228935423,"{'latitude': '41.71466299109579', 'longitude': '-87.56102228935423', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-04T00:00:00,12-00011583,Sanitation Code Violation,,2410 E 97TH ST,60617,1193872.94948173,1841138.62021261,7,4,51,41.71902426651705,-87.56550101057728,"{'latitude': '41.71902426651705', 'longitude': '-87.56550101057728', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00012073,Sanitation Code Violation,Overflowing carts,7329 S MARSHFIELD AVE,60636,1166612.71038607,1856108.0865828,17,7,67,41.760726459378674,-87.66492023070997,"{'latitude': '41.760726459378674', 'longitude': '-87.66492023070997', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00012192,Sanitation Code Violation,Other,3353 W 84TH ST,60652,1155489.94201653,1848692.79799656,18,8,70,41.74060763233548,-87.70588421626228,"{'latitude': '41.74060763233548', 'longitude': '-87.70588421626228', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00012447,Sanitation Code Violation,Garbage in alley,502 W 43RD PL,60609,1173618.36470018,1876082.65919088,11,9,61,41.81538659883516,-87.63865272011152,"{'latitude': '41.81538659883516', 'longitude': '-87.63865272011152', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00012742,Sanitation Code Violation,Garbage in alley,1650 N OAKLEY AVE,60647,1160782.08580292,1910591.54756796,1,14,24,41.910357481965725,-87.68478216826912,"{'latitude': '41.910357481965725', 'longitude': '-87.68478216826912', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00013595,Sanitation Code Violation,,3801 W 79TH ST,60652,1152083.98779747,1851954.27919181,18,8,70,41.749625166413125,-87.71827803540332,"{'latitude': '41.749625166413125', 'longitude': '-87.71827803540332', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00014460,Sanitation Code Violation,Other,3821 W PIPPIN ST,60652,1151934.60512478,1853387.78880119,18,8,70,41.75356188843324,-87.71878792188487,"{'latitude': '41.75356188843324', 'longitude': '-87.71878792188487', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00015448,Sanitation Code Violation,Other,1327 W MELROSE ST,60657,1166875.30350284,1921692.43361004,44,19,6,41.940690320904324,-87.66207886152016,"{'latitude': '41.940690320904324', 'longitude': '-87.66207886152016', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00015859,Sanitation Code Violation,Dumpster not being emptied,4810 W WRIGHTWOOD AVE,60639,1143885.86192528,1916865.00007404,31,25,19,41.92790628202412,-87.74669528336204,"{'latitude': '41.92790628202412', 'longitude': '-87.74669528336204', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00016236,Sanitation Code Violation,Dog feces in yard,5125 S MEADE AVE,60638,1136571.75912657,1869969.95310509,23,8,56,41.79935375237666,-87.77469357976321,"{'latitude': '41.79935375237666', 'longitude': '-87.77469357976321', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00016299,Sanitation Code Violation,Other,3958 W 63RD ST,60629,1151062.83987885,1862532.56299814,13,8,65,41.77867369078219,-87.72174438323898,"{'latitude': '41.77867369078219', 'longitude': '-87.72174438323898', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00016302,Sanitation Code Violation,Other,4153 W WELLINGTON AVE,60641,1148086.28982247,1919619.05991357,31,25,21,41.93538377032025,-87.73118907285675,"{'latitude': '41.93538377032025', 'longitude': '-87.73118907285675', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00016357,Sanitation Code Violation,Garbage in alley,462 N DAMEN AVE,60622,1162984.08181809,1903339.47340421,26,13,24,41.89041126880824,-87.6768967423906,"{'latitude': '41.89041126880824', 'longitude': '-87.6768967423906', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00016439,Sanitation Code Violation,Dumpster not being emptied,4376 W OGDEN AVE,60623,1147630.34977037,1887747.07522398,22,10,29,41.84793233024438,-87.73368327847277,"{'latitude': '41.84793233024438', 'longitude': '-87.73368327847277', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00016502,Sanitation Code Violation,Garbage in yard,10925 S BUFFALO AVE,60617,1199875.91820683,1833119.06172849,10,4,52,41.69686887962007,-87.54378390932857,"{'latitude': '41.69686887962007', 'longitude': '-87.54378390932857', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00016928,Sanitation Code Violation,Other,7419 S WESTERN AVE,60636,1161663.66811337,1855288.09989363,18,8,66,41.75858038959283,-87.68308150495444,"{'latitude': '41.75858038959283', 'longitude': '-87.68308150495444', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-05T00:00:00,12-00017128,Sanitation Code Violation,Garbage in alley,3648 S PAULINA ST,60609,1165614.05500059,1880529.56152234,11,9,59,41.82776319451051,-87.66788751574857,"{'latitude': '41.82776319451051', 'longitude': '-87.66788751574857', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-06T00:00:00,12-00013118,Sanitation Code Violation,Dumpster not being emptied,3432 S GILES AVE,60616,1178826.68043325,1882285.45037786,2,21,35,41.83229042180439,-87.61935882225217,"{'latitude': '41.83229042180439', 'longitude': '-87.61935882225217', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-06T00:00:00,12-00014178,Sanitation Code Violation,Garbage in alley,1865 S HAMLIN AVE,60623,1151348.97092888,1890621.28000742,24,10,29,41.855747434279294,-87.7199603317173,"{'latitude': '41.855747434279294', 'longitude': '-87.7199603317173', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-06T00:00:00,12-00014495,Sanitation Code Violation,Garbage in alley,2605 N ST LOUIS AVE,60647,1152604.80037521,1917125.94919748,35,14,22,41.92845418561781,-87.71464931953733,"{'latitude': '41.92845418561781', 'longitude': '-87.71464931953733', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-06T00:00:00,12-00015592,Sanitation Code Violation,Overflowing carts,6218 N WHIPPLE ST,60659,1154892.06011886,1941105.25761781,50,24,2,41.99420929944252,-87.70559887206062,"{'latitude': '41.99420929944252', 'longitude': '-87.70559887206062', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-06T00:00:00,12-00016871,Sanitation Code Violation,Overflowing carts,800 S STATE ST,60605,1176482.61219525,1896666.69297277,2,1,32,41.87180670886768,-87.6275257358426,"{'latitude': '41.87180670886768', 'longitude': '-87.6275257358426', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-10T00:00:00,12-00016017,Sanitation Code Violation,Other,6420 S ST LAWRENCE AVE,60637,1181338.11810134,1862573.35939701,20,3,42,41.77814116171544,-87.61075217867923,"{'latitude': '41.77814116171544', 'longitude': '-87.61075217867923', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-11T00:00:00,12-00016219,Sanitation Code Violation,Garbage in alley,9538 S LA SALLE ST,60628,1176958.9599302,1841705.73987512,21,5,49,41.72097777334048,-87.62743385988256,"{'latitude': '41.72097777334048', 'longitude': '-87.62743385988256', 'needs_recoding': False}"
2012-01-04T00:00:00,Completed,2012-01-27T00:00:00,12-00013708,Sanitation Code Violation,Other,9936 S SANGAMON ST,60643,1171735.10992561,1838937.40467128,34,22,73,41.71349700440934,-87.64664853079677,"{'latitude': '41.71349700440934', 'longitude': '-87.64664853079677', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed - Dup,2013-01-11T00:00:00,13-00014731,Sanitation Code Violation,Garbage in alley,5951 W SEMINOLE ST,60646,1135462.83579119,1937516.25999345,45,16,11,41.98472936604489,-87.77715469491018,"{'latitude': '41.98472936604489', 'longitude': '-87.77715469491018', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-04T00:00:00,13-00014580,Sanitation Code Violation,,2800 E 81ST ST,60617,1196242.36107052,1851801.0503837,7,4,46,41.74822454779191,-87.55647031285899,"{'latitude': '41.74822454779191', 'longitude': '-87.55647031285899', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-04T00:00:00,13-00014586,Sanitation Code Violation,Garbage in yard,8209 S MARQUETTE AVE,60617,1195596.65221047,1851061.45699521,7,4,46,41.746211019184706,-87.55886074901349,"{'latitude': '41.746211019184706', 'longitude': '-87.55886074901349', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-04T00:00:00,13-00014607,Sanitation Code Violation,Garbage in yard,5601 S NEWLAND AVE,60638,1131009.35870841,1866625.66796588,23,8,56,41.79027380319406,-87.79516956621961,"{'latitude': '41.79027380319406', 'longitude': '-87.79516956621961', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-04T00:00:00,13-00014619,Sanitation Code Violation,Garbage in alley,8328 S MARQUETTE AVE,60617,1195613.78399917,1850271.80721727,7,4,46,41.74404373444166,-87.55882401882118,"{'latitude': '41.74404373444166', 'longitude': '-87.55882401882118', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-04T00:00:00,13-00014631,Sanitation Code Violation,Other,8532 S COLFAX AVE,60617,1194979.33937332,1848903.77078992,7,4,46,41.74030537643852,-87.56119361408804,"{'latitude': '41.74030537643852', 'longitude': '-87.56119361408804', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-04T00:00:00,13-00014957,Sanitation Code Violation,,832 W ERIE ST,60642,1170611.11988732,1904473.0034858,27,12,24,41.89335821857807,-87.64885360437736,"{'latitude': '41.89335821857807', 'longitude': '-87.64885360437736', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-06T00:00:00,13-00016709,Sanitation Code Violation,Garbage in yard,3714 W WRIGHTWOOD AVE,60647,1151275.96320339,1917032.37702076,35,25,22,41.92822362295894,-87.71953482902718,"{'latitude': '41.92822362295894', 'longitude': '-87.71953482902718', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00014918,Sanitation Code Violation,Garbage in alley,4317 W IRVING PARK RD,60641,1146681.14396848,1926229.54378241,38,17,16,41.95355047008421,-87.73618385881139,"{'latitude': '41.95355047008421', 'longitude': '-87.73618385881139', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00014920,Sanitation Code Violation,Construction Site Cleanliness/Fence,1138 N MOZART ST,60622,1157179.39470993,1907443.82809993,26,12,24,41.90179386288893,-87.69810272812026,"{'latitude': '41.90179386288893', 'longitude': '-87.69810272812026', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00015087,Sanitation Code Violation,Dumpster not being emptied,6315 N HERMITAGE AVE,60660,1163626.11102379,1941837.39346585,40,24,77,41.99603811841057,-87.67345050690683,"{'latitude': '41.99603811841057', 'longitude': '-87.67345050690683', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00015578,Sanitation Code Violation,Garbage in alley,3197 N MILWAUKEE AVE,60618,1150072.10442679,1920985.02309336,30,25,21,41.939093581176735,-87.72385535487317,"{'latitude': '41.939093581176735', 'longitude': '-87.72385535487317', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00016162,Sanitation Code Violation,Other,2113 S HALSTED ST,60608,1171361.32081471,1890023.64996677,25,12,31,41.85369170659574,-87.64652302842009,"{'latitude': '41.85369170659574', 'longitude': '-87.64652302842009', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00016203,Sanitation Code Violation,Dog feces in yard,2527 N CENTRAL PARK AVE,60647,1151951.7188,1916681.820125,26,14,22,41.927248364225974,-87.71706091288786,"{'latitude': '41.927248364225974', 'longitude': '-87.71706091288786', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00016479,Sanitation Code Violation,Dumpster not being emptied,2034 W WEBSTER AVE,60647,1162314.31988109,1914616.64357906,32,14,22,41.92137069500726,-87.67904052576121,"{'latitude': '41.92137069500726', 'longitude': '-87.67904052576121', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00016498,Sanitation Code Violation,Construction Site Cleanliness/Fence,2323 N LEAVITT ST,60647,1161309.30290829,1915350.62008953,32,14,22,41.923405759168844,-87.68271274327493,"{'latitude': '41.923405759168844', 'longitude': '-87.68271274327493', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00016516,Sanitation Code Violation,Garbage in alley,1833 N MARSHFIELD AVE,60622,1165057.94727396,1912267.56686847,32,14,22,41.914866795703844,-87.66902664372265,"{'latitude': '41.914866795703844', 'longitude': '-87.66902664372265', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00016829,Sanitation Code Violation,Garbage in alley,3127 N CENTRAL AVE,60634,1138487.0048134,1920233.54348754,30,25,19,41.93724956894947,-87.76645248205233,"{'latitude': '41.93724956894947', 'longitude': '-87.76645248205233', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00017861,Sanitation Code Violation,Other,1769 N CLYBOURN AVE,60614,1169472.89636614,1911725.76153059,32,18,7,41.91328506829016,-87.65282255938092,"{'latitude': '41.91328506829016', 'longitude': '-87.65282255938092', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00017977,Sanitation Code Violation,Other,1400 N MENARD AVE,60651,1137425.20012646,1908726.3204223,29,25,25,41.90569164550482,-87.77063234935743,"{'latitude': '41.90569164550482', 'longitude': '-87.77063234935743', 'needs_recoding': False}"
2013-01-04T00:00:00,Completed,2013-01-07T00:00:00,13-00018549,Sanitation Code Violation,Garbage in alley,7418 N OAKLEY AVE,60645,1159746.07630703,1949066.58999984,49,24,2,42.01595641666255,-87.6875227640689,"{'latitude': '42.01595641666255', 'longitude': '-87.6875227640689', 'needs_recoding': False}"
