Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Premises Baited,Number of Premises with Garbage,Number of Premises with Rats,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00009506,Rodent Baiting/Rat Complaint,1,0,1,Dispatch Crew,Inspected and baited,2800 N NATOMA AVE,60634,1131604.84011501,1917885.63627816,36,25,18,41.93092873040921,-87.79180049650702,"{'latitude': '41.93092873040921', 'longitude': '-87.79180049650702', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00009595,Rodent Baiting/Rat Complaint,2,5,5,Dispatch Crew,Inspected and baited,726 W SCHUBERT AVE,60614,1170853.84991303,1918402.48311428,43,19,7,41.93157613828725,-87.6475531103,"{'latitude': '41.93157613828725', 'longitude': '-87.6475531103', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00009623,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,4727 W WARWICK AVE,60641,1144210.71352989,1924510.79567564,38,17,15,41.94888095195061,-87.74530884559796,"{'latitude': '41.94888095195061', 'longitude': '-87.74530884559796', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00009693,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,3807 W 63RD ST,60629,1152076.39537851,1862561.0138235,13,8,65,41.77873192308623,-87.71802782588577,"{'latitude': '41.77873192308623', 'longitude': '-87.71802782588577', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00009748,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,3645 S CANAL ST,60609,1173820.69088799,1880648.65332594,11,9,60,41.827911612716115,-87.63777497018825,"{'latitude': '41.827911612716115', 'longitude': '-87.63777497018825', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00009770,Rodent Baiting/Rat Complaint,6,5,6,Dispatch Crew,Inspected and baited,2915 W 62ND ST,60629,1157950.71710384,1863391.37079318,15,8,66,41.78089318061404,-87.69646938960227,"{'latitude': '41.78089318061404', 'longitude': '-87.69646938960227', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00009908,Rodent Baiting/Rat Complaint,1,1,1,Dispatch Crew,Inspected and baited,1850 N CLARK ST,60614,1174442.83002629,1912721.29999969,43,18,7,41.9159072117963,-87.63453446797485,"{'latitude': '41.9159072117963', 'longitude': '-87.63453446797485', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010220,Rodent Baiting/Rat Complaint,2,7,4,Dispatch Crew,Inspected and baited,2015 W MCLEAN AVE,60647,1162599.41921212,1913577.8275028,32,14,22,41.91851414037739,-87.67802216828763,"{'latitude': '41.91851414037739', 'longitude': '-87.67802216828763', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010307,Rodent Baiting/Rat Complaint,5,2,5,Dispatch Crew,Inspected and baited,4421 S MOZART ST,60632,1158104.01269059,1875210.81301036,12,9,58,41.813324212994324,-87.69558589119532,"{'latitude': '41.813324212994324', 'longitude': '-87.69558589119532', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010357,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,Inspected and baited,1203 S HOMAN AVE,60623,1153887.44819417,1894471.47961786,24,10,29,41.86626267660535,-87.71054031309426,"{'latitude': '41.86626267660535', 'longitude': '-87.71054031309426', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010575,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,3000 N AUSTIN AVE,60634,1135870.79058911,1919321.83883405,29,25,19,41.93479482168403,-87.77608942104057,"{'latitude': '41.93479482168403', 'longitude': '-87.77608942104057', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010754,Rodent Baiting/Rat Complaint,2,2,2,Dispatch Crew,Inspected and baited,732 S HOMAN AVE,60624,1153823.31527019,1896495.03922827,24,11,27,41.87181682082804,-87.71072187163341,"{'latitude': '41.87181682082804', 'longitude': '-87.71072187163341', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010882,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,Inspected and baited,6543 W 63RD ST,60638,1133772.24007177,1862031.92718988,23,8,64,41.777619818030225,-87.78514596524741,"{'latitude': '41.777619818030225', 'longitude': '-87.78514596524741', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010900,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,600 N LATROBE AVE,60644,1141257.26017514,1903465.76579461,28,15,25,41.89118622187279,-87.75668554369689,"{'latitude': '41.89118622187279', 'longitude': '-87.75668554369689', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010940,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,500 N TRUMBULL AVE,60624,1153290.64993118,1903205.69450873,27,11,23,41.89024214239581,-87.71249928530442,"{'latitude': '41.89024214239581', 'longitude': '-87.71249928530442', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010942,Rodent Baiting/Rat Complaint,1,4,1,Dispatch Crew,Inspected and baited,500 N HOMAN AVE,60624,1153622.79882288,1903212.75680745,27,11,23,41.89025492097408,-87.71127928641496,"{'latitude': '41.89025492097408', 'longitude': '-87.71127928641496', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010946,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,3400 W FRANKLIN BLVD,60624,1153625.26208544,1903126.01942083,27,11,23,41.89001685599956,-87.71127254941183,"{'latitude': '41.89001685599956', 'longitude': '-87.71127254941183', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00010987,Rodent Baiting/Rat Complaint,0,2,1,Dispatch Crew,Inspected and baited,1144 E 67TH ST,60637,1185093.36991778,1860814.21499001,5,3,42,41.7732264997088,-87.59704065738863,"{'latitude': '41.7732264997088', 'longitude': '-87.59704065738863', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00011144,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,1717 N DAYTON ST,60614,1170364.44313135,1911607.34610617,43,18,7,41.91294067215765,-87.64955070060367,"{'latitude': '41.91294067215765', 'longitude': '-87.64955070060367', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00011269,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,3123 N OCTAVIA AVE,60707,1126873.53482359,1919955.24511649,36,25,17,41.93668868203129,-87.8091409498341,"{'latitude': '41.93668868203129', 'longitude': '-87.8091409498341', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-09T00:00:00,12-00006093,Rodent Baiting/Rat Complaint,0,1,1,Dispatch Crew,Inspected and baited,10730 S ALBANY AVE,60655,1157560.59860786,1833311.30912471,19,22,74,41.69835646991594,-87.69871288790026,"{'latitude': '41.69835646991594', 'longitude': '-87.69871288790026', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-09T00:00:00,12-00006918,Rodent Baiting/Rat Complaint,4,2,4,Dispatch Crew,Inspected and baited,2324 W 71ST ST,60636,1162038.10281692,1857529.95328805,17,8,66,41.76472458503776,-87.68164697721544,"{'latitude': '41.76472458503776', 'longitude': '-87.68164697721544', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-09T00:00:00,12-00007023,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,4730 S HAMLIN AVE,60632,1151828.71256841,1872996.55337694,14,8,57,41.80737346231562,-87.71866232041498,"{'latitude': '41.80737346231562', 'longitude': '-87.71866232041498', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-09T00:00:00,12-00007556,Rodent Baiting/Rat Complaint,2,0,2,Dispatch Crew,Inspected and baited,3200 S PAULINA ST,60608,1165534.942525,1883525.394025,11,9,59,41.83598575053997,-87.66809265242715,"{'latitude': '41.83598575053997', 'longitude': '-87.66809265242715', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-09T00:00:00,12-00007562,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,1700 W 33RD ST,60608,1165553.96869364,1882853.2790679,11,9,59,41.83414099414632,-87.66804193996303,"{'latitude': '41.83414099414632', 'longitude': '-87.66804193996303', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-09T00:00:00,12-00007567,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,3200 S WOOD ST,60608,1164868.45232605,1883494.72819321,11,9,59,41.83591573863348,-87.67053910561194,"{'latitude': '41.83591573863348', 'longitude': '-87.67053910561194', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed - Dup,2013-01-03T00:00:00,13-00012593,Rodent Baiting/Rat Complaint,,,,,,2426 N LAWNDALE AVE,60647,1151307.26799705,1915875.72458606,35,25,22,41.92504905458356,-87.71945022376036,"{'latitude': '41.92504905458356', 'longitude': '-87.71945022376036', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed - Dup,2013-01-10T00:00:00,13-00012289,Rodent Baiting/Rat Complaint,,,,,,1821 S CHRISTIANA AVE,60623,1154323.23021839,1890822.70550993,24,10,29,41.856241346627364,-87.70903791247123,"{'latitude': '41.856241346627364', 'longitude': '-87.70903791247123', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed - Dup,2013-01-10T00:00:00,13-00012316,Rodent Baiting/Rat Complaint,,,,,,1821 S CHRISTIANA AVE,60623,1154323.23021839,1890822.70550993,24,10,29,41.856241346627364,-87.70903791247123,"{'latitude': '41.856241346627364', 'longitude': '-87.70903791247123', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed - Dup,2013-01-10T00:00:00,13-00012317,Rodent Baiting/Rat Complaint,,,,,,1821 S CHRISTIANA AVE,60623,1154323.23021839,1890822.70550993,24,10,29,41.856241346627364,-87.70903791247123,"{'latitude': '41.856241346627364', 'longitude': '-87.70903791247123', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00009202,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,415 W ALDINE AVE,60657,1172725.37060894,1922318.51022531,44,19,6,41.9422805806172,-87.6405593520008,"{'latitude': '41.9422805806172', 'longitude': '-87.6405593520008', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-04T00:00:00,13-00009988,Rodent Baiting/Rat Complaint,1,0,1,Dispatch Crew,Inspected and baited,1111 W GEORGE ST,60657,1168379.18518407,1919415.60370776,44,19,6,41.93441014604649,-87.65661764694381,"{'latitude': '41.93441014604649', 'longitude': '-87.65661764694381', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00009368,Rodent Baiting/Rat Complaint,1,2,2,Dispatch Crew,Inspected and baited,2537 N NEW ENGLAND AVE,60707,1129995.26860329,1916107.40697977,36,25,18,41.92607679606557,-87.79775628020673,"{'latitude': '41.92607679606557', 'longitude': '-87.79775628020673', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00010008,Rodent Baiting/Rat Complaint,3,6,3,Dispatch Crew,Inspected and baited,2136 N LINCOLN AVE,60614,1172340.16850382,1914471.36918124,43,18,7,41.92075623737988,-87.6422076212536,"{'latitude': '41.92075623737988', 'longitude': '-87.6422076212536', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00010069,Rodent Baiting/Rat Complaint,1,4,1,Dispatch Crew,Inspected and baited,1535 W BARRY AVE,60657,1165535.97509125,1920659.80082484,32,19,6,41.93788539677561,-87.66703085093093,"{'latitude': '41.93788539677561', 'longitude': '-87.66703085093093', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00010137,Rodent Baiting/Rat Complaint,4,7,6,Dispatch Crew,Inspected and baited,800 N LOREL AVE,60651,1140526.48957279,1904814.4854684,37,15,25,41.894900717954016,-87.75933621205756,"{'latitude': '41.894900717954016', 'longitude': '-87.75933621205756', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00010148,Rodent Baiting/Rat Complaint,2,5,2,Dispatch Crew,Inspected and baited,4200 W WALTON ST,60651,1148208.99251961,1906003.94011076,37,11,23,41.898020204853154,-87.73108949893421,"{'latitude': '41.898020204853154', 'longitude': '-87.73108949893421', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00010163,Rodent Baiting/Rat Complaint,2,8,2,Dispatch Crew,Inspected and baited,5400 W OHIO ST,60644,1140217.97878459,1903443.68646693,37,15,25,41.89114473609236,-87.76050291686619,"{'latitude': '41.89114473609236', 'longitude': '-87.76050291686619', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00010180,Rodent Baiting/Rat Complaint,2,6,2,Dispatch Crew,Inspected and baited,800 N KARLOV AVE,60651,1148907.69007672,1905025.74588196,37,11,23,41.89532244999711,-87.7285485512063,"{'latitude': '41.89532244999711', 'longitude': '-87.7285485512063', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00010209,Rodent Baiting/Rat Complaint,4,7,6,Dispatch Crew,Inspected and baited,5200 W FERDINAND ST,60644,1141617.83578361,1902651.17978696,28,15,25,41.88894424194496,-87.75538145598051,"{'latitude': '41.88894424194496', 'longitude': '-87.75538145598051', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00010319,Rodent Baiting/Rat Complaint,3,7,9,Dispatch Crew,Inspected and baited,900 N CICERO AVE,60651,1144192.40070875,1905553.24441787,37,15,25,41.896859867870624,-87.74585356788741,"{'latitude': '41.896859867870624', 'longitude': '-87.74585356788741', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00010374,Rodent Baiting/Rat Complaint,2,5,2,Dispatch Crew,Inspected and baited,1600 N LOREL AVE,60639,1140492.62009147,1910118.1376156,37,25,25,41.90945518318844,-87.75933027188839,"{'latitude': '41.90945518318844', 'longitude': '-87.75933027188839', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00010495,Rodent Baiting/Rat Complaint,1,6,1,Dispatch Crew,Inspected and baited,954 N LEAMINGTON AVE,60651,1141851.22440677,1905865.26760844,37,15,25,41.89775976506037,-87.7544447147854,"{'latitude': '41.89775976506037', 'longitude': '-87.7544447147854', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-07T00:00:00,13-00010528,Rodent Baiting/Rat Complaint,1,5,1,Dispatch Crew,Inspected and baited,616 N PINE AVE,60644,1139420.47859184,1903533.71097352,37,15,25,41.89140634702416,-87.76342959455245,"{'latitude': '41.89140634702416', 'longitude': '-87.76342959455245', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00009115,Rodent Baiting/Rat Complaint,1,7,1,Dispatch Crew,Inspected and baited,8506 S HOUSTON AVE,60617,1197961.8001063,1849102.14739331,10,4,46,41.74077578520436,-87.5502598527365,"{'latitude': '41.74077578520436', 'longitude': '-87.5502598527365', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00009122,Rodent Baiting/Rat Complaint,1,0,1,Dispatch Crew,Inspected and baited,4313 W KINZIE ST,60624,1147561.89993397,1902234.58423041,28,11,26,41.887689121518726,-87.73356300846075,"{'latitude': '41.887689121518726', 'longitude': '-87.73356300846075', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00009287,Rodent Baiting/Rat Complaint,6,6,7,Dispatch Crew,Inspected and baited,2522 W AUGUSTA BLVD,60622,1159407.11357182,1906569.48907416,1,12,24,41.899349047300205,-87.68994411226643,"{'latitude': '41.899349047300205', 'longitude': '-87.68994411226643', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00009364,Rodent Baiting/Rat Complaint,9,5,9,Dispatch Crew,Inspected and baited,2651 N ASHLAND AVE,60614,1165212.11619021,1917690.60280733,32,19,7,41.929744655713414,-87.66830573786551,"{'latitude': '41.929744655713414', 'longitude': '-87.66830573786551', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00009480,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,4031 N KILBOURN AVE,60641,1145493.48988131,1926420.33480933,38,17,16,41.95409664174989,-87.74054498182585,"{'latitude': '41.95409664174989', 'longitude': '-87.74054498182585', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00009648,Rodent Baiting/Rat Complaint,8,7,8,Dispatch Crew,Inspected and baited,1821 N BISSELL ST,60614,1169695.47951896,1912075.43567805,43,18,7,41.91423974440233,-87.65199463730276,"{'latitude': '41.91423974440233', 'longitude': '-87.65199463730276', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00009789,Rodent Baiting/Rat Complaint,4,8,6,Dispatch Crew,Inspected and baited,3527 W FLOURNOY ST,60624,1152969.60679631,1896804.79467102,24,11,27,41.87268377300217,-87.71384799347489,"{'latitude': '41.87268377300217', 'longitude': '-87.71384799347489', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00009936,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,4243 W NORTH AVE,60639,1147656.34859945,1910291.75147205,30,25,23,41.909797030505146,-87.73300911581983,"{'latitude': '41.909797030505146', 'longitude': '-87.73300911581983', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00009982,Rodent Baiting/Rat Complaint,3,5,4,Dispatch Crew,Inspected and baited,2414 W HUTCHINSON ST,60618,1159490.33260344,1928153.45998314,47,19,5,41.95857523338171,-87.6890427320215,"{'latitude': '41.95857523338171', 'longitude': '-87.6890427320215', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00010043,Rodent Baiting/Rat Complaint,2,0,2,Dispatch Crew,Inspected and baited,7618 N SHERIDAN RD,60626,1165535.23097316,1950482.70950149,49,24,1,42.019720437893945,-87.66617992761371,"{'latitude': '42.019720437893945', 'longitude': '-87.66617992761371', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00010121,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,"Area inspected, no cause and no baiting",4800 W HIRSCH ST,60651,1144119.969988,1908879.12998089,37,25,25,41.905987828256904,-87.74603597086866,"{'latitude': '41.905987828256904', 'longitude': '-87.74603597086866', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00010129,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,6129 N BERNARD ST,60659,1152266.89222246,1940479.36429618,50,17,13,41.99254421559585,-87.71527204693614,"{'latitude': '41.99254421559585', 'longitude': '-87.71527204693614', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00010183,Rodent Baiting/Rat Complaint,1,6,1,Dispatch Crew,Inspected and baited,800 N LARAMIE AVE,60651,1141543.9480332,1904834.19659763,37,15,25,41.8949360681635,-87.75559882428952,"{'latitude': '41.8949360681635', 'longitude': '-87.75559882428952', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00010186,Rodent Baiting/Rat Complaint,2,7,2,Dispatch Crew,Inspected and baited,4238 W NORTH AVE,60639,1147711.34859945,1910293.05147205,30,25,23,41.90979954134595,-87.73280703343329,"{'latitude': '41.90979954134595', 'longitude': '-87.73280703343329', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-08T00:00:00,13-00010197,Rodent Baiting/Rat Complaint,1,8,1,Dispatch Crew,Inspected and baited,1700 N LOCKWOOD AVE,60639,1140803.4179292,1910794.7506096,37,25,25,41.91130617252723,-87.75817185290109,"{'latitude': '41.91130617252723', 'longitude': '-87.75817185290109', 'needs_recoding': False}"
