Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,"If Yes, where is the debris located?",Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2012-01-09T00:00:00,Completed,2012-01-09T00:00:00,12-00033644,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,2221 S DRAKE AVE,60623,1153049.76138095,1888949.91790888,22,10,30,41.85112751004695,-87.713761826654,"{'latitude': '41.85112751004695', 'longitude': '-87.713761826654', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-09T00:00:00,12-00034219,Tree Debris,,Dispatch Clam,*Complete the Service Request,4635 S LAWLER AVE,60638,1143471.82461392,1873429.23792674,23,8,56,41.808720738594076,-87.74930264102201,"{'latitude': '41.808720738594076', 'longitude': '-87.74930264102201', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-09T00:00:00,12-00038432,Tree Debris,,Dispatch Clam,*Complete the Service Request,3719 S GILES AVE,60653,1178872.42002237,1880392.54560356,3,2,35,41.82709510313871,-87.61924873040668,"{'latitude': '41.82709510313871', 'longitude': '-87.61924873040668', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033179,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,8234 S MANISTEE AVE,60617,1195931.0877918,1850903.0001855,7,4,46,41.74576793471371,-87.55764056347124,"{'latitude': '41.74576793471371', 'longitude': '-87.55764056347124', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033181,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,8422 S MANISTEE AVE,60617,1195957.66470628,1849658.98277604,7,4,46,41.74235359520476,-87.55758427553687,"{'latitude': '41.74235359520476', 'longitude': '-87.55758427553687', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033237,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,6646 S MINERVA AVE,60637,1185025.6256754,1861168.57807831,5,3,42,41.774200495157615,-87.59727787056335,"{'latitude': '41.774200495157615', 'longitude': '-87.59727787056335', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00033678,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5821 N LACEY AVE,60646,1141974.46977958,1938604.36818769,45,16,12,41.98759668613828,-87.75317819073807,"{'latitude': '41.98759668613828', 'longitude': '-87.75317819073807', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00035490,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5039 W HENDERSON ST,60641,1142180.35978832,1921802.97518404,38,16,15,41.941488421057144,-87.75283957578252,"{'latitude': '41.941488421057144', 'longitude': '-87.75283957578252', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00035767,Tree Debris,,Dispatch Clam,*Complete the Service Request,13439 S BALTIMORE AVE,60633,1199106.01342249,1816445.6902845,10,4,55,41.65113472097087,-87.54715976091519,"{'latitude': '41.65113472097087', 'longitude': '-87.54715976091519', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00036663,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5432 S SAWYER AVE,60632,1155637.68546907,1868417.03259104,14,8,63,41.79473102053886,-87.70481480258309,"{'latitude': '41.79473102053886', 'longitude': '-87.70481480258309', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00037292,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5537 S SPAULDING AVE,60629,1155323.55642797,1867711.1255037,14,8,63,41.7928002075834,-87.70598561026915,"{'latitude': '41.7928002075834', 'longitude': '-87.70598561026915', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00038400,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,1415 W FARRAGUT AVE,60640,1165888.58287932,1934972.50010444,48,20,77,41.97715251599612,-87.66532490763052,"{'latitude': '41.97715251599612', 'longitude': '-87.66532490763052', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00038743,Tree Debris,,Dispatch Clam,*Complete the Service Request,5927 S THROOP ST,60636,1168672.40556575,1865463.5263116,16,7,67,41.78635479429523,-87.6571017356834,"{'latitude': '41.78635479429523', 'longitude': '-87.6571017356834', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00038897,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,5645 S ASHLAND AVE,60636,1166635.97539103,1867278.83740949,16,7,67,41.791379938461034,-87.664516554195,"{'latitude': '41.791379938461034', 'longitude': '-87.664516554195', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00038914,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,5706 S JUSTINE ST,60636,1166983.91007395,1866833.50998098,16,7,67,41.79015047151967,-87.66325347484313,"{'latitude': '41.79015047151967', 'longitude': '-87.66325347484313', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-10T00:00:00,12-00039349,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,2748 W GREENLEAF AVE,60645,1156773.59611133,1946650.81288482,50,24,2,42.009388461819604,-87.69852650353965,"{'latitude': '42.009388461819604', 'longitude': '-87.69852650353965', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-12T00:00:00,12-00037308,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,4036 N AVERS AVE,60618,1150003.58221569,1926550.64402953,39,17,16,41.95436741788904,-87.72396176751599,"{'latitude': '41.95436741788904', 'longitude': '-87.72396176751599', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-12T00:00:00,12-00039072,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,4753 S LAFLIN ST,60609,1167137.09097973,1873215.48661838,20,9,61,41.80766008029859,-87.66250918054524,"{'latitude': '41.80766008029859', 'longitude': '-87.66250918054524', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-17T00:00:00,12-00038919,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,4825 S UNION AVE,60609,1172447.69073393,1872780.90433139,11,9,61,41.806352144918606,-87.64304421208942,"{'latitude': '41.806352144918606', 'longitude': '-87.64304421208942', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-18T00:00:00,12-00035181,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,57 E 101ST PL,60628,1178621.26171915,1837692.06002049,9,5,49,41.70992613966707,-87.62146679226836,"{'latitude': '41.70992613966707', 'longitude': '-87.62146679226836', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-18T00:00:00,12-00035311,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,758 E 37TH ST,60653,1182170.67769029,1880853.74418806,4,21,36,41.82828479872705,-87.60713379661816,"{'latitude': '41.82828479872705', 'longitude': '-87.60713379661816', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-18T00:00:00,12-00037631,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,3840 S MICHIGAN AVE,60653,1177821.69339007,1879538.28846725,3,2,35,41.82477485359199,-87.62312954884293,"{'latitude': '41.82477485359199', 'longitude': '-87.62312954884293', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-01-18T00:00:00,12-00037732,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,3711 S WABASH AVE,60653,1177337.74561091,1880372.93742231,3,2,35,41.82707616236181,-87.62487974505777,"{'latitude': '41.82707616236181', 'longitude': '-87.62487974505777', 'needs_recoding': False}"
2012-01-09T00:00:00,Completed,2012-12-12T00:00:00,12-00038294,Tree Debris,,Dispatch Clam,Completed,910 S ABERDEEN ST,60607,1169207.20997641,1896152.49002045,25,12,28,41.870556750022864,-87.65425143134662,"{'latitude': '41.870556750022864', 'longitude': '-87.65425143134662', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed - Dup,2013-01-09T00:00:00,13-00033680,Tree Debris,Alley,,,147 S LA SALLE ST,60603,1175154.70288326,1899667.74522332,42,1,32,41.88007164135557,-87.63231098755934,"{'latitude': '41.88007164135557', 'longitude': '-87.63231098755934', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-09T00:00:00,13-00032129,Tree Debris,,Dispatch Clam,*Complete the Service Request,10651 S WENTWORTH AVE,60628,1176837.40393122,1834229.96368926,34,5,49,41.70046594122785,-87.62810335484662,"{'latitude': '41.70046594122785', 'longitude': '-87.62810335484662', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-09T00:00:00,13-00032141,Tree Debris,,Dispatch Clam,*Complete the Service Request,4545 S CHAMPLAIN AVE,60653,1181468.14012501,1875021.62791926,4,2,38,41.81229729997539,-87.60989146842176,"{'latitude': '41.81229729997539', 'longitude': '-87.60989146842176', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-09T00:00:00,13-00032143,Tree Debris,,Dispatch Clam,*Complete the Service Request,4317 S STATE ST,60609,1176993.33886754,1876399.40010688,3,2,38,41.81618022697083,-87.62626327553176,"{'latitude': '41.81618022697083', 'longitude': '-87.62626327553176', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00032738,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,5819 S CALUMET AVE,60637,1179476.7070907,1866505.84809363,20,2,40,41.78897501196192,-87.61745609779183,"{'latitude': '41.78897501196192', 'longitude': '-87.61745609779183', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00033392,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,139 W 115TH ST,60628,1177245.11000888,1828697.23178436,34,5,53,41.68527414362081,-87.62677667366027,"{'latitude': '41.68527414362081', 'longitude': '-87.62677667366027', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00034142,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,10137 S HOYNE AVE,60643,1163922.42000287,1837397.29000583,19,22,72,41.70943809555887,-87.67530461314888,"{'latitude': '41.70943809555887', 'longitude': '-87.67530461314888', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00035257,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,310 W 113TH ST,60628,1176203.61971962,1829996.4201983,34,5,49,41.68886269015158,-87.63055050181094,"{'latitude': '41.68886269015158', 'longitude': '-87.63055050181094', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00035314,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,7506 S PEORIA ST,60620,1171606.38208568,1855006.87826572,17,6,71,41.75759667005642,-87.64665041805942,"{'latitude': '41.75759667005642', 'longitude': '-87.64665041805942', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00035509,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,9524 S UNION AVE,60628,1173316.15347872,1841703.00507501,21,22,73,41.7210514601827,-87.640776716288,"{'latitude': '41.7210514601827', 'longitude': '-87.640776716288', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00036010,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,8416 S KNOX AVE,60652,1146776.81062434,1848217.78970441,18,8,70,41.739474018842294,-87.73782078830602,"{'latitude': '41.739474018842294', 'longitude': '-87.73782078830602', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00036108,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,36 S ALBANY AVE,60612,1155915.27408099,1899687.79680107,28,11,27,41.880536175763424,-87.70295531462575,"{'latitude': '41.880536175763424', 'longitude': '-87.70295531462575', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00032186,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,7601 S BENNETT AVE,60649,1190189.41000305,1854949.78338543,8,4,43,41.75701277521521,-87.57854873541096,"{'latitude': '41.75701277521521', 'longitude': '-87.57854873541096', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00033150,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,7542 S DANTE AVE,60619,1187180.53080459,1855269.77153386,5,4,43,41.757962764404404,-87.58956548029947,"{'latitude': '41.757962764404404', 'longitude': '-87.58956548029947', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00033671,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,7309 S BLACKSTONE AVE,60619,1187470.44497259,1856790.265586,5,3,43,41.76212825539917,-87.58845474080243,"{'latitude': '41.76212825539917', 'longitude': '-87.58845474080243', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00033681,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,1450 E 73RD ST,60619,1187231.35010017,1856882.05608176,5,3,43,41.762385814893506,-87.58932813149899,"{'latitude': '41.762385814893506', 'longitude': '-87.58932813149899', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00033879,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,7716 W JEROME ST,60631,1123913.10091387,1949484.89998458,41,16,9,42.01777042323022,-87.81937002340229,"{'latitude': '42.01777042323022', 'longitude': '-87.81937002340229', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00033914,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,6250 N CLAREMONT AVE,60659,1159526.72431747,1941104.61631249,50,24,2,41.99411304665824,-87.68855055636371,"{'latitude': '41.99411304665824', 'longitude': '-87.68855055636371', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00036627,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,52 W RANDOLPH ST,60601,1175842.39501332,1901280.21610965,42,1,32,41.884480912286406,-87.62973735063517,"{'latitude': '41.884480912286406', 'longitude': '-87.62973735063517', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00036630,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,7015 W BERWYN AVE,60656,1128521.27242719,1934702.44788669,41,16,10,41.977128839139226,-87.80274960569841,"{'latitude': '41.977128839139226', 'longitude': '-87.80274960569841', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00036767,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,8309 W IRVING PARK RD,60634,1119911.68380325,1925527.10178768,36,16,17,41.95209254665032,-87.83460813153003,"{'latitude': '41.95209254665032', 'longitude': '-87.83460813153003', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-14T00:00:00,13-00035540,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5211 S EMERALD AVE,60609,1172187.88200902,1870311.56280452,3,9,61,41.799581737570215,-87.64406972328675,"{'latitude': '41.799581737570215', 'longitude': '-87.64406972328675', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-15T00:00:00,13-00033832,Tree Debris,Alley,Dispatch Clam,Owner Responsibility,6526 N FRANCISCO AVE,60645,1155815.00658712,1943157.21038804,50,24,2,41.9998213304669,-87.70214822480807,"{'latitude': '41.9998213304669', 'longitude': '-87.70214822480807', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-17T00:00:00,13-00034266,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,10759 S EBERHART AVE,60628,1181487.15567082,1833685.84600728,9,5,49,41.698867066124,-87.61109456488812,"{'latitude': '41.698867066124', 'longitude': '-87.61109456488812', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-18T00:00:00,13-00032128,Tree Debris,,Dispatch Clam,*Complete the Service Request,4846 W HUBBARD ST,60644,1143976.82340843,1902569.65991396,28,15,25,41.88867661503091,-87.74672027827155,"{'latitude': '41.88867661503091', 'longitude': '-87.74672027827155', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-18T00:00:00,13-00032130,Tree Debris,,Dispatch Clam,*Complete the Service Request,709 E 46TH ST,60653,1181803.99998301,1874669.97002262,4,2,38,41.81132455783149,-87.60867042835464,"{'latitude': '41.81132455783149', 'longitude': '-87.60867042835464', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00043175,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,4658 S LAMON AVE,60638,1144475.8866774,1873299.30982714,23,8,56,41.80834541290394,-87.74562315469294,"{'latitude': '41.80834541290394', 'longitude': '-87.74562315469294', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00043226,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,1217 S KOSTNER AVE,60623,1147238.53489135,1894226.13039709,24,10,29,41.86571917957761,-87.73495555565665,"{'latitude': '41.86571917957761', 'longitude': '-87.73495555565665', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00046239,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,2901 N DAMEN AVE,60618,1162512.91930824,1919270.94631702,32,19,5,41.93413823572641,-87.67818015694411,"{'latitude': '41.93413823572641', 'longitude': '-87.67818015694411', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00046241,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,3117 N DAMEN AVE,60618,1162465.0933072,1920768.88122085,32,19,5,41.93824966060538,-87.67831385613493,"{'latitude': '41.93824966060538', 'longitude': '-87.67831385613493', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-12T00:00:00,11-00044349,Tree Debris,Parkway,Dispatch Clam,Completed,852 W DIVERSEY PKWY,60614,1170019.48987828,1918802.02338919,44,19,6,41.932690767215135,-87.65060753052481,"{'latitude': '41.932690767215135', 'longitude': '-87.65060753052481', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-13T00:00:00,11-00044529,Tree Debris,,Dispatch Clam,*Complete the Service Request,8200 S ST LAWRENCE AVE,60619,1181662.14919563,1850760.56898101,6,6,44,41.74571816816611,-87.60992846769258,"{'latitude': '41.74571816816611', 'longitude': '-87.60992846769258', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-13T00:00:00,11-00044550,Tree Debris,,Dispatch Clam,*Complete the Service Request,532 E 82ND ST,60619,1181331.17179684,1850750.68562047,6,6,44,41.74569867631261,-87.61114152535218,"{'latitude': '41.74569867631261', 'longitude': '-87.61114152535218', 'needs_recoding': False}"
