Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
2011-01-03T00:00:00,Completed,2011-01-21T00:00:00,11-00008520,Abandoned Vehicle Complaint,A903976,Mercury,White,Place 7 Day Sticker,Follow on Activity was created,21,7728 S HONORE ST,60620,1165361.24467208,1853430.32190747,18,6,71,,41.75303584072737,-87.6697195440301,"{'latitude': '41.75303584072737', 'longitude': '-87.6697195440301', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00005053,Abandoned Vehicle Complaint,ECV908,Jeep - Year Greater 1988,Black,Place 7 Day Sticker,Follow on Activity was created,21,455 W ST JAMES PL,60614,1172739.27320701,1917184.26138485,43,23,7,23,41.927891603189494,-87.6411960230133,"{'latitude': '41.927891603189494', 'longitude': '-87.6411960230133', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00005397,Abandoned Vehicle Complaint,H821356,Dodge,White,Place 7 Day Sticker,Follow on Activity was created,30,1741 N LOREL AVE,60639,1140460.97929561,1911061.10466989,37,25,25,,41.91251349038802,-87.75929367507497,"{'latitude': '41.91251349038802', 'longitude': '-87.75929367507497', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00005875,Abandoned Vehicle Complaint,EH7303,Cadillac,White,Place 7 Day Sticker,Follow on Activity was created,365,6407 S KARLOV AVE,60629,1150138.52746642,1861798.12781313,13,8,65,,41.77654698165159,-87.7250007422042,"{'latitude': '41.77654698165159', 'longitude': '-87.7250007422042', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00006745,Abandoned Vehicle Complaint,NONE,(Unlisted Make),Gray,Place 7 Day Sticker,Follow on Activity was created,180,7705 S CARPENTER ST,60620,1170649.28150397,1853725.44478075,17,6,71,,41.75399113776705,-87.65004774353868,"{'latitude': '41.75399113776705', 'longitude': '-87.65004774353868', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00007091,Abandoned Vehicle Complaint,6440773,Dodge,Black,Place 7 Day Sticker,Follow on Activity was created,90,1338 W ROSEDALE AVE,60660,1166304.31808205,1939302.01488829,48,20,77,,41.989126309075,-87.66422645454826,"{'latitude': '41.989126309075', 'longitude': '-87.66422645454826', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00007601,Abandoned Vehicle Complaint,H825270,Honda,Green,Place 7 Day Sticker,Follow on Activity was created,7,5143 S LAMON AVE,60638,1144563.88680321,1870052.76570124,23,8,56,,41.798991471023136,-87.7452264112664,"{'latitude': '41.798991471023136', 'longitude': '-87.7452264112664', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00008557,Abandoned Vehicle Complaint,X738355,Dodge,White,Place 7 Day Sticker,Follow on Activity was created,45,800 E 54TH ST,60615,1182501.17177639,1869382.39002644,5,21,41,,41.79690925787443,-87.60621940304583,"{'latitude': '41.79690925787443', 'longitude': '-87.60621940304583', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00008637,Abandoned Vehicle Complaint,9680158,Lincoln,Black,Place 7 Day Sticker,Follow on Activity was created,7,6131 S RHODES AVE,60637,1180961.63662361,1864478.43208238,20,3,42,,41.78301275065402,-87.61194035469711,"{'latitude': '41.78301275065402', 'longitude': '-87.61194035469711', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00010031,Abandoned Vehicle Complaint,9388367,Nissan,Gold,Place 7 Day Sticker,Follow on Activity was created,7,4418 N SAWYER AVE,60625,1153923.08756666,1929180.48871205,33,17,14,60,41.961772283024175,-87.7096341346987,"{'latitude': '41.961772283024175', 'longitude': '-87.7096341346987', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00010505,Abandoned Vehicle Complaint,K124743,Toyota,Green,Place 7 Day Sticker,Follow on Activity was created,45,4456 N DRAKE AVE,60625,1151920.20216563,1929387.96560475,33,17,14,60,41.962757518382226,-87.71700753094841,"{'latitude': '41.962757518382226', 'longitude': '-87.71700753094841', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00010643,Abandoned Vehicle Complaint,601NCF,Ford,White,Place 7 Day Sticker,Follow on Activity was created,30,3142 W FILLMORE ST,60612,1155468.57990594,1895201.94377992,24,11,29,,41.868342145849354,-87.7050389544229,"{'latitude': '41.868342145849354', 'longitude': '-87.7050389544229', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00010752,Abandoned Vehicle Complaint,X290727,Kia Motors Corp,Black,Place 7 Day Sticker,Follow on Activity was created,7,2059 N LATROBE AVE,60639,1141053.22478549,1913215.51196867,37,25,19,,41.91846819856037,-87.75706401315544,"{'latitude': '41.91846819856037', 'longitude': '-87.75706401315544', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00011036,Abandoned Vehicle Complaint,L226672,Honda,Gold,Place 7 Day Sticker,Follow on Activity was created,30,3904 S ALBANY AVE,60632,1156328.03079464,1878546.45141693,14,9,58,,41.822481933573485,-87.7022079555731,"{'latitude': '41.822481933573485', 'longitude': '-87.7022079555731', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00011436,Abandoned Vehicle Complaint,1290688,Ford,Green,Place 7 Day Sticker,Follow on Activity was created,7,6037 S KILDARE AVE,60629,1148737.90038748,1864223.17521455,13,8,65,,41.782932070340806,-87.73006532252856,"{'latitude': '41.782932070340806', 'longitude': '-87.73006532252856', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-01-27T00:00:00,11-00011548,Abandoned Vehicle Complaint,X205162,Chevrolet,Blue,Place 7 Day Sticker,Follow on Activity was created,40,2936 W 46TH ST,60632,1157454.08459879,1874007.76857089,14,9,58,,41.810143540871856,-87.69816255736008,"{'latitude': '41.810143540871856', 'longitude': '-87.69816255736008', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-02-09T00:00:00,11-00010999,Abandoned Vehicle Complaint,H168766,Lincoln,Burgundy,Place 7 Day Sticker,Follow on Activity was created,30,3015 E 79TH PL,60617,1197655.05416792,1852834.45008824,7,4,46,,41.75091790859957,-87.55102817677863,"{'latitude': '41.75091790859957', 'longitude': '-87.55102817677863', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-02-10T00:00:00,11-00006705,Abandoned Vehicle Complaint,398M317,Ford,White,Place 7 Day Sticker,Follow on Activity was created,120,7704 S CARPENTER ST,60620,1170649.08150397,1853732.14478075,17,6,71,,41.75398681759989,-87.65034086881094,"{'latitude': '41.75398681759989', 'longitude': '-87.65034086881094', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-02-10T00:00:00,11-00008039,Abandoned Vehicle Complaint,K71 7976,Chevrolet,White,Place 7 Day Sticker,Follow on Activity was created,7,5541 W DAKIN ST,60641,1138702.60202038,1925702.48009265,38,16,15,,41.952135673857796,-87.76615635807607,"{'latitude': '41.952135673857796', 'longitude': '-87.76615635807607', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-02-10T00:00:00,11-00008595,Abandoned Vehicle Complaint,K769479,Oldsmobile,Black,Place 7 Day Sticker,Follow on Activity was created,45,4545 N KILDARE AVE,60630,1146774.59988678,1930021.84997759,45,17,16,,41.96404759269644,-87.73559760518165,"{'latitude': '41.96404759269644', 'longitude': '-87.73559760518165', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-02-10T00:00:00,11-00008694,Abandoned Vehicle Complaint,512M983,Chevrolet,Blue,Place 7 Day Sticker,Follow on Activity was created,15,3400 N LARAMIE AVE,60641,1141098.94909136,1922110.10911136,38,16,15,,41.94239478016002,-87.75695481472748,"{'latitude': '41.94239478016002', 'longitude': '-87.75695481472748', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-02-10T00:00:00,11-00009034,Abandoned Vehicle Complaint,K48 8513,Chevrolet,Burgundy,Place 7 Day Sticker,Follow on Activity was created,7,7215 S HONORE ST,60636,1165267.4103848,1856834.97707528,17,7,67,,41.7625412926816,-87.66967865940428,"{'latitude': '41.7625412926816', 'longitude': '-87.66967865940428', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-02-10T00:00:00,11-00010701,Abandoned Vehicle Complaint,552RUN,Honda,Red,Place 7 Day Sticker,Follow on Activity was created,40,4058 N MOODY AVE,60634,1134629.88217426,1926359.11078507,38,16,15,,41.95466495905249,-87.78064861615356,"{'latitude': '41.95466495905249', 'longitude': '-87.78064861615356', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-02-10T00:00:00,11-00010824,Abandoned Vehicle Complaint,X674690,Oldsmobile,Gold,Place 7 Day Sticker,Follow on Activity was created,90,5408 W SCHOOL ST,60641,1139730.02151478,1921412.02048286,38,16,15,,41.94056815522884,-87.76208670034451,"{'latitude': '41.94056815522884', 'longitude': '-87.76208670034451', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-02-10T00:00:00,11-00011342,Abandoned Vehicle Complaint,143514,Ford,Red,Place 7 Day Sticker,Follow on Activity was created,7,3648 W CORNELIA AVE,60618,1151350.79992558,1923023.72459143,35,17,21,,41.944769883464105,-87.719557031992,"{'latitude': '41.944769883464105', 'longitude': '-87.719557031992', 'needs_recoding': False}"
2011-01-03T00:00:00,Completed,2011-02-14T00:00:00,11-00009866,Abandoned Vehicle Complaint,352 3417,Nissan,Gold,Place 7 Day Sticker,Follow on Activity was created,35,5040 N LOWELL AVE,60630,1146468.81679232,1933144.4038744,39,17,14,,41.973013244620745,-87.73694682856227,"{'latitude': '41.973013244620745', 'longitude': '-87.73694682856227', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-06T00:00:00,12-00007906,Abandoned Vehicle Complaint,L692180,Ford,Green,FVI - Outcome,Create Work Order,20,8643 S WINCHESTER AVE,60620,1164855.56277334,1847341.34508739,18,6,71,,41.736221856618165,-87.67144675349796,"{'latitude': '41.736221856618165', 'longitude': '-87.67144675349796', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-10T00:00:00,12-00005228,Abandoned Vehicle Complaint,L622125,Pontiac,Black,FVI - Outcome,Create Work Order,30,7325 W ADDISON ST,60634,1126507.71592083,1923053.44636595,36,16,17,,41.94508586587814,-87.8105036160261,"{'latitude': '41.94508586587814', 'longitude': '-87.8105036160261', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-18T00:00:00,12-00005910,Abandoned Vehicle Complaint,6016460,Cadillac,Cream,FVI - Outcome,Create Work Order,60,3001 W LELAND AVE,60625,1155517.53487809,1931072.44598593,33,17,14,60,41.96655612342251,-87.70358658232871,"{'latitude': '41.96655612342251', 'longitude': '-87.70358658232871', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-18T00:00:00,12-00009411,Abandoned Vehicle Complaint,NONE,Pontiac,Gray,FVI - Outcome,Create Work Order,7,4229 N CENTRAL PARK AVE,60618,1151632.03712579,1927872.75089294,33,17,16,,41.958314573681676,-87.71780334311312,"{'latitude': '41.958314573681676', 'longitude': '-87.71780334311312', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-24T00:00:00,12-00006702,Abandoned Vehicle Complaint,CO5680,"(Homemade Motorcycle, Moped.Etc.)",Black,FVI - Outcome,Create Work Order,,5115 N OAKLEY AVE,60625,1160089.89640294,1933934.48988064,47,20,4,,41.97447295743567,-87.68653327667931,"{'latitude': '41.97447295743567', 'longitude': '-87.68653327667931', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-24T00:00:00,12-00009692,Abandoned Vehicle Complaint,UKNOWN,Chevrolet,Silver,FVI - Outcome,Create Work Order,14,3935 W 62ND ST,60629,1151091.45150347,1863196.10996717,13,8,65,3,41.78038619000481,-87.72157385451065,"{'latitude': '41.78038619000481', 'longitude': '-87.72157385451065', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-24T00:00:00,12-00009906,Abandoned Vehicle Complaint,TEXAS PLATES,Chevrolet,Silver,FVI - Outcome,Create Work Order,,3935 W 62ND ST,60629,1151091.45150347,1863196.10996717,13,8,65,3,41.78038619000481,-87.72157385451065,"{'latitude': '41.78038619000481', 'longitude': '-87.72157385451065', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-25T00:00:00,12-00011021,Abandoned Vehicle Complaint,X30 5172,Oldsmobile,Silver,FVI - Outcome,Create Work Order,60,1722 W BEACH AVE,60622,1164580.60052432,1909602.63788276,1,14,24,,41.90767249213518,-87.67096323923082,"{'latitude': '41.90767249213518', 'longitude': '-87.67096323923082', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed - Dup,2012-01-27T00:00:00,12-00010554,Abandoned Vehicle Complaint,K759791,Cadillac,White,FVI - Outcome,Create Work Order,45,7892 W CAHILL TER,60634,1122412.1228746,1923190.35566704,36,16,17,,41.94570623245051,-87.82555464791231,"{'latitude': '41.94570623245051', 'longitude': '-87.82555464791231', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-03T00:00:00,12-00006767,Abandoned Vehicle Complaint,0,Oldsmobile,White,FVI - Outcome,Vehicle was moved from original address requested,6,7635 S HONORE ST,60620,,,17,6,71,,41.75469079360027,-87.66947190161673,"{'latitude': '41.75469079360027', 'longitude': '-87.66947190161673', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-04T00:00:00,12-00006066,Abandoned Vehicle Complaint,NONE,Mitsubishi,Green,FVI - Outcome,Vehicle was moved from original address requested,,4424 S CHRISTIANA AVE,60632,,,14,8,58,39,41.81280859038847,-87.70799044103482,"{'latitude': '41.81280859038847', 'longitude': '-87.70799044103482', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-04T00:00:00,12-00006928,Abandoned Vehicle Complaint,NONE,Acura,Green,FVI - Outcome,Vehicle was moved from original address requested,10,4422 S CHRISTIANA AVE,60632,,,14,8,58,39,41.812864842241446,-87.707992410537,"{'latitude': '41.812864842241446', 'longitude': '-87.707992410537', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-05T00:00:00,12-00005249,Abandoned Vehicle Complaint,NO PLATES,Mercury,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,30,4735 S INDIANA AVE,60615,,,3,2,38,56,41.808262400985285,-87.62103969766905,"{'latitude': '41.808262400985285', 'longitude': '-87.62103969766905', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00005951,Abandoned Vehicle Complaint,A24160B,Dodge,Black,FVI - Outcome,Return to Owner - Vehicle,30,3630 S HERMITAGE AVE,60609,,,11,9,59,,41.82774445944739,-87.66925584162092,"{'latitude': '41.82774445944739', 'longitude': '-87.66925584162092', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00007636,Abandoned Vehicle Complaint,B194592,Oldsmobile,Gray,FVI - Outcome,Vehicle was moved from original address requested,60,1630 W GRANVILLE AVE,60660,,,40,24,77,,41.994526493953565,-87.6714703267332,"{'latitude': '41.994526493953565', 'longitude': '-87.6714703267332', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00007865,Abandoned Vehicle Complaint,X674917,Chrysler,White,FVI - Outcome,Vehicle was moved from original address requested,20,8643 S WINCHESTER AVE,60620,,,18,6,71,,41.736221856618165,-87.67144675349796,"{'latitude': '41.736221856618165', 'longitude': '-87.67144675349796', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00008970,Abandoned Vehicle Complaint,50196V,Ford,White,FVI - Outcome,Return to Owner - Vehicle,30,3940 W 62ND ST,60629,,,13,8,65,3,41.78060208788026,-87.72177964588965,"{'latitude': '41.78060208788026', 'longitude': '-87.72177964588965', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-06T00:00:00,12-00008981,Abandoned Vehicle Complaint,33083Y,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,30,3942 W 62ND ST,60629,,,13,8,65,3,41.780600895537496,-87.72184589301077,"{'latitude': '41.780600895537496', 'longitude': '-87.72184589301077', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-09T00:00:00,12-00010555,Abandoned Vehicle Complaint,9752196,Chevrolet,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,21,5823 S CAMPBELL AVE,60629,,,16,8,63,59,41.78763986394372,-87.68616349447255,"{'latitude': '41.78763986394372', 'longitude': '-87.68616349447255', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-09T00:00:00,12-00011098,Abandoned Vehicle Complaint,L77 2830,Chevrolet,Green,FVI - Outcome,Vehicle was moved from original address requested,,1546 N KARLOV AVE,60651,,,30,25,23,,41.909446831834714,-87.72910589318825,"{'latitude': '41.909446831834714', 'longitude': '-87.72910589318825', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-10T00:00:00,12-00007910,Abandoned Vehicle Complaint,F991937,,Green,FVI - Outcome,Vehicle was moved from original address requested,21,1645 W RASCHER AVE,60640,,,40,20,77,,41.98059870928433,-87.67153138085561,"{'latitude': '41.98059870928433', 'longitude': '-87.67153138085561', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-10T00:00:00,12-00008401,Abandoned Vehicle Complaint,RS188E,Jeep/Cherokee,Bronze,FVI - Outcome,Vehicle was moved from original address requested,20,2748 W WINNEMAC AVE,60625,,,40,20,4,,41.97319999967511,-87.69833958109457,"{'latitude': '41.97319999967511', 'longitude': '-87.69833958109457', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-10T00:00:00,12-00010628,Abandoned Vehicle Complaint,X332694,Chevrolet,Blue,FVI - Outcome,Vehicle was moved from original address requested,30,2824 N MONITOR AVE,60634,,,30,25,19,,41.93196005602916,-87.77249336322926,"{'latitude': '41.93196005602916', 'longitude': '-87.77249336322926', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-11T00:00:00,12-00005316,Abandoned Vehicle Complaint,4792595,Toyota,White,FVI - Outcome,Return to Owner - Vehicle,,2315 W CORNELIA AVE,60618,,,32,19,5,,41.94483113817203,-87.6864245833277,"{'latitude': '41.94483113817203', 'longitude': '-87.6864245833277', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-11T00:00:00,12-00007399,Abandoned Vehicle Complaint,H492212,Dodge,Black,FVI - Outcome,Return to Owner - Vehicle,7,5035 N RUTHERFORD AVE,60656,,,41,16,10,,41.97305326962066,-87.79504692233489,"{'latitude': '41.97305326962066', 'longitude': '-87.79504692233489', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-17T00:00:00,12-00009191,Abandoned Vehicle Complaint,892CEP,Chevrolet,Gray,FVI - Outcome,Vehicle was moved from original address requested,7,4800 S CHICAGO BEACH DR,60615,,,4,21,39,,41.807254392728545,-87.5866743553796,"{'latitude': '41.807254392728545', 'longitude': '-87.5866743553796', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-20T00:00:00,12-00006865,Abandoned Vehicle Complaint,P283428,Lincoln,Gray,FVI - Outcome,Vehicle was moved from original address requested,14,5633 W DAKIN ST,60634,,,38,16,15,,41.95210949275912,-87.76830067061739,"{'latitude': '41.95210949275912', 'longitude': '-87.76830067061739', 'needs_recoding': False}"
2012-01-03T00:00:00,Completed,2012-01-23T00:00:00,12-00008125,Abandoned Vehicle Complaint,K531648,Chevrolet,Green,FVI - Outcome,Vehicle was moved from original address requested,30,603 E 131ST ST,60827,,,9,5,54,,41.65721160868265,-87.60743872414535,"{'latitude': '41.65721160868265', 'longitude': '-87.60743872414535', 'needs_recoding': False}"
